rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
1,FFT,float32,1024,1024,1024,4,1,MPI,1,3035.9298,86.9509,160.945,96.4691,21.57,90.3842
1,IFFT,float32,1024,1024,1024,4,1,MPI,1,182.7055,96.3415,99.2936,97.9755,1.2844,99.2936
1,FFT,float64,1024,1024,1024,2,2,NCCL,1,995.9886,207.6402,278.8764,216.8018,20.7621,209.7026
1,IFFT,float64,1024,1024,1024,2,2,NCCL,1,325.5982,239.255,242.0374,240.6594,1.1733,239.479
3,FFT,float64,1024,1024,1024,2,2,NCCL,1,999.3366,207.5095,279.2033,216.0555,21.0921,207.7653
3,IFFT,float64,1024,1024,1024,2,2,NCCL,1,325.4799,237.6219,243.879,241.6814,1.7342,241.8126
2,FFT,float64,1024,1024,1024,2,2,NCCL,1,987.5347,207.5325,279.0124,216.91,20.7832,210.2987
2,IFFT,float64,1024,1024,1024,2,2,NCCL,1,334.1118,237.2702,246.3768,240.5724,2.3305,239.4998
0,FFT,float64,1024,1024,1024,2,2,NCCL,1,993.5627,207.7047,279.4126,217.1251,20.8556,212.2047
0,IFFT,float64,1024,1024,1024,2,2,NCCL,1,334.0195,237.1557,244.1902,240.181,2.453,237.2949
2,FFT,float64,1024,1024,1024,2,2,MPI,1,2459.6738,208.2482,279.7738,218.1396,20.7883,210.4912
2,IFFT,float64,1024,1024,1024,2,2,MPI,1,335.5038,238.2011,246.8738,243.1624,2.535,246.8738
1,FFT,float64,1024,1024,1024,2,2,MPI,1,2456.7958,208.3547,280.2042,217.3759,21.0696,210.5386
1,IFFT,float64,1024,1024,1024,2,2,MPI,1,330.334,238.1742,248.8492,243.7471,2.7564,244.6301
0,FFT,float64,1024,1024,1024,2,2,MPI,1,2456.0877,208.3571,280.3046,217.8055,20.989,210.7251
0,IFFT,float64,1024,1024,1024,2,2,MPI,1,334.3655,240.3718,247.082,243.1681,1.8015,242.9984
3,FFT,float64,1024,1024,1024,2,2,MPI,1,2454.4359,208.325,279.9802,218.7171,20.5852,208.325
3,IFFT,float64,1024,1024,1024,2,2,MPI,1,333.0868,238.3746,244.7554,242.195,2.4326,242.7852
1,FFT,float64,1024,1024,1024,1,4,NCCL,1,930.2168,140.2379,211.2289,149.545,20.7392,140.2379
1,IFFT,float64,1024,1024,1024,1,4,NCCL,1,261.3755,170.7913,177.405,174.7605,2.1075,173.1851
2,FFT,float64,1024,1024,1024,1,4,NCCL,1,921.976,140.1451,211.5511,148.6702,21.0261,143.5073
2,IFFT,float64,1024,1024,1024,1,4,NCCL,1,265.724,173.4935,179.0836,175.9052,1.4918,176.0925
3,FFT,float64,1024,1024,1024,1,4,NCCL,1,958.393,140.2325,210.9047,150.205,20.3355,141.9679
3,IFFT,float64,1024,1024,1024,1,4,NCCL,1,264.4046,171.215,180.142,174.7717,2.3901,180.142
0,FFT,float64,1024,1024,1024,1,4,NCCL,1,955.7144,140.1826,211.3602,148.9685,20.8488,141.056
0,IFFT,float64,1024,1024,1024,1,4,NCCL,1,263.803,171.3616,180.0791,175.9207,2.5392,178.6821
1,FFT,float64,1024,1024,1024,1,4,MPI,1,3214.6121,179.3075,250.0112,188.7129,20.5538,181.1515
1,IFFT,float64,1024,1024,1024,1,4,MPI,1,321.6443,210.7004,218.791,214.9452,2.333,210.7004
0,FFT,float64,1024,1024,1024,1,4,MPI,1,3132.9931,179.5109,250.5447,188.3721,20.7921,180.3559
0,IFFT,float64,1024,1024,1024,1,4,MPI,1,314.5251,213.1326,219.2031,215.9981,2.0038,217.2011
2,FFT,float64,1024,1024,1024,1,4,MPI,1,3130.969,178.8128,250.2139,187.8002,20.8632,181.879
2,IFFT,float64,1024,1024,1024,1,4,MPI,1,317.5356,214.3216,219.7311,216.2389,1.7357,214.4016
3,FFT,float64,1024,1024,1024,1,4,MPI,1,3135.7623,178.827,250.3017,187.5846,20.9423,180.5488
3,IFFT,float64,1024,1024,1024,1,4,MPI,1,316.3782,213.3452,220.3141,216.7876,1.7621,217.4713
0,FFT,float64,1024,1024,1024,4,1,NCCL,1,916.5044,135.9234,209.6059,144.1026,21.8704,136.1236
0,IFFT,float64,1024,1024,1024,4,1,NCCL,1,257.6628,169.0821,175.6574,171.209,1.8043,169.3084
1,FFT,float64,1024,1024,1024,4,1,NCCL,1,916.4264,136.2401,210.2365,145.5935,21.5684,138.6303
1,IFFT,float64,1024,1024,1024,4,1,NCCL,1,258.3083,168.8868,173.7751,169.804,1.494,169.4355
3,FFT,float64,1024,1024,1024,4,1,NCCL,1,940.8483,135.9026,209.9944,145.7769,21.4813,138.6769
3,IFFT,float64,1024,1024,1024,4,1,NCCL,1,258.1903,168.7686,171.4603,169.5673,0.931,169.1913
2,FFT,float64,1024,1024,1024,4,1,NCCL,1,940.8626,135.9622,209.7222,145.0845,21.5891,138.3804
2,IFFT,float64,1024,1024,1024,4,1,NCCL,1,260.3088,168.7247,173.2998,170.2181,1.4444,169.0718
1,FFT,float64,1024,1024,1024,4,1,MPI,1,3122.4965,175.6572,253.8286,184.9789,22.974,178.4025
1,IFFT,float64,1024,1024,1024,4,1,MPI,1,299.3612,210.0206,215.8901,211.3682,1.8385,212.4007
0,FFT,float64,1024,1024,1024,4,1,MPI,1,3121.7837,175.963,254.0109,185.0241,23.0172,176.0649
0,IFFT,float64,1024,1024,1024,4,1,MPI,1,299.3499,209.7215,215.6067,211.1157,1.756,210.1434
3,FFT,float64,1024,1024,1024,4,1,MPI,1,3135.4282,175.0481,253.372,184.4265,23.0028,178.1759
3,IFFT,float64,1024,1024,1024,4,1,MPI,1,304.1831,210.1813,213.716,211.6877,1.1883,210.5022
2,FFT,float64,1024,1024,1024,4,1,MPI,1,3121.2846,175.9738,253.5125,184.6862,22.9784,176.3922
2,IFFT,float64,1024,1024,1024,4,1,MPI,1,304.0337,210.1035,212.5589,211.3951,1.0681,210.1089
4,FFT,float32,1024,1024,1024,2,4,NCCL,2,2671.9045,192.2644,279.7024,203.5159,25.4857,200.2573
4,IFFT,float32,1024,1024,1024,2,4,NCCL,2,288.0985,194.4806,204.8331,198.4783,3.4049,196.7077
5,FFT,float32,1024,1024,1024,2,4,NCCL,2,2672.1144,190.9228,279.5516,201.8191,25.9846,197.8717
5,IFFT,float32,1024,1024,1024,2,4,NCCL,2,289.3401,196.854,205.3489,200.3686,2.6514,198.8392
