rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
2,FFT,float32,1024,1024,1024,1,8,NCCL,2,817.3994,174.3183,340.4825,194.3929,48.7868,177.3995
2,IFFT,float32,1024,1024,1024,1,8,NCCL,2,436.9417,209.5006,219.5021,214.1743,3.9071,210.7827
4,FFT,float32,1024,1024,1024,1,8,NCCL,2,807.0038,173.9654,343.4082,193.3606,50.0854,176.2786
4,IFFT,float32,1024,1024,1024,1,8,NCCL,2,435.0144,210.7975,222.3443,215.6168,3.5943,211.7625
5,FFT,float32,1024,1024,1024,1,8,NCCL,2,809.4494,173.739,342.8101,193.3955,49.8757,176.3973
5,IFFT,float32,1024,1024,1024,1,8,NCCL,2,434.9386,210.725,221.9404,215.5377,3.4444,211.4521
4,FFT,float32,1024,1024,1024,8,1,NCCL,2,896.9301,174.7071,341.9763,194.6343,49.2489,184.5114
4,IFFT,float32,1024,1024,1024,8,1,NCCL,2,439.9915,209.7603,221.2339,212.651,3.4908,209.8061
5,FFT,float32,1024,1024,1024,8,1,NCCL,2,897.7862,174.8674,342.2534,194.6485,49.3197,184.7108
5,IFFT,float32,1024,1024,1024,8,1,NCCL,2,440.0495,209.6618,220.9085,212.6155,3.3576,209.6618
7,FFT,float32,1024,1024,1024,8,1,NCCL,2,893.6624,173.9708,341.5012,195.0027,48.9887,186.3847
7,IFFT,float32,1024,1024,1024,8,1,NCCL,2,440.7366,208.0712,219.0133,212.2225,3.2521,210.3963
6,FFT,float32,1024,1024,1024,8,1,NCCL,2,893.5771,173.5557,341.6928,195.0189,49.0602,186.9155
6,IFFT,float32,1024,1024,1024,8,1,NCCL,2,441.0634,208.0681,219.3606,212.2111,3.3453,209.8692
3,FFT,float32,1024,1024,1024,8,1,NCCL,2,858.3198,175.4345,337.8567,194.67,47.8321,183.4969
3,IFFT,float32,1024,1024,1024,8,1,NCCL,2,440.6008,208.4595,220.8649,212.2167,3.6588,210.2455
0,FFT,float32,1024,1024,1024,8,1,NCCL,2,860.3045,175.567,336.6316,194.439,47.5384,184.627
0,IFFT,float32,1024,1024,1024,8,1,NCCL,2,440.4505,209.2741,221.1584,212.491,3.9501,209.2741
1,FFT,float32,1024,1024,1024,8,1,NCCL,2,860.3401,175.6427,337.8491,194.4494,47.9401,184.759
1,IFFT,float32,1024,1024,1024,8,1,NCCL,2,440.5757,209.273,221.1426,212.5213,3.762,209.273
2,FFT,float32,1024,1024,1024,8,1,NCCL,2,858.0216,175.468,338.474,194.706,48.0402,183.5055
2,IFFT,float32,1024,1024,1024,8,1,NCCL,2,440.7148,208.8163,220.9507,212.1594,3.552,210.3226
0,FFT,float32,1024,1024,1024,4,2,NCCL,2,1732.2592,195.0983,421.6501,222.6607,66.4345,205.0393
0,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1118.3077,255.2349,265.2544,257.9788,2.8463,255.8772
5,FFT,float32,1024,1024,1024,4,2,NCCL,2,1751.8756,197.2161,425.3806,223.3301,67.4499,203.697
5,IFFT,float32,1024,1024,1024,4,2,NCCL,2,1119.6289,252.9035,262.3252,257.9024,2.6102,257.9334
7,FFT,float32,1024,1024,1024,4,2,NCCL,2,1751.2468,196.7956,424.1491,221.9786,67.44,203.3479
