rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
0,FFT,float32,1024,1024,1024,16,1,NCCL,2,1978.8847,160.2316,287.2162,174.5046,37.5924,160.2316
0,IFFT,float32,1024,1024,1024,16,1,NCCL,2,382.9867,160.6759,166.6706,163.1541,1.4946,163.9341
10,FFT,float32,2048,2048,2048,4,4,NCCL,2,6506.3276,1288.2008,1363.2036,1299.121,21.5801,1288.2008
10,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1999.2842,1364.5882,1373.6396,1369.1116,2.5772,1367.8306
6,FFT,float32,2048,2048,2048,4,4,NCCL,2,6944.5168,1288.1618,1368.2771,1299.5844,23.0414,1290.7918
6,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1546.6953,1364.5942,1374.0084,1369.4779,2.4137,1369.1688
3,FFT,float32,2048,2048,2048,4,4,NCCL,2,6583.7503,1287.0568,1370.0189,1298.9969,23.8795,1287.1775
3,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1904.6927,1365.5021,1375.0626,1369.9193,2.5911,1367.0294
2,FFT,float32,2048,2048,2048,4,4,NCCL,2,6678.3209,1287.5738,1368.7398,1299.2646,23.3619,1288.047
2,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1904.4383,1364.5862,1373.7678,1369.6077,2.4772,1367.6696
0,FFT,float32,2048,2048,2048,4,4,NCCL,2,6619.8196,1287.3618,1388.9665,1298.7393,30.0907,1289.1711
0,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1911.6096,1369.223,1375.8322,1372.6946,2.227,1372.7906
7,FFT,float32,2048,2048,2048,4,4,NCCL,2,7050.5413,1287.2306,1366.9017,1298.7441,22.9071,1287.9265
7,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1546.3313,1365.7996,1375.187,1369.986,2.5159,1367.3151
5,FFT,float32,2048,2048,2048,4,4,NCCL,2,7134.6045,1286.1975,1377.9514,1297.2861,26.9154,1286.5086
5,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1553.6204,1370.1415,1376.836,1373.5339,2.0669,1376.836
1,FFT,float32,2048,2048,2048,4,4,NCCL,2,6584.3822,1286.2754,1368.2553,1296.2273,24.0589,1287.2601
1,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1911.2844,1370.1782,1376.7985,1373.5172,1.9197,1376.7985
4,FFT,float32,2048,2048,2048,4,4,NCCL,2,6951.9631,1286.8029,1386.1763,1298.0345,29.3969,1287.2717
4,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1553.1011,1368.575,1378.6358,1373.2694,2.5262,1373.4132
11,FFT,float32,2048,2048,2048,4,4,NCCL,2,6531.4849,1286.356,1361.8223,1298.0629,21.457,1286.356
11,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1997.6252,1366.0291,1374.5849,1369.9658,2.58,1366.4952
14,FFT,float32,2048,2048,2048,4,4,NCCL,2,6900.8115,1287.9948,1362.5285,1299.2004,21.449,1287.9948
14,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1609.0301,1363.9604,1372.7483,1368.9209,2.7787,1366.9617
12,FFT,float32,2048,2048,2048,4,4,NCCL,2,7101.0347,1287.7824,1366.002,1296.2502,23.2564,1287.9623
12,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1615.8861,1370.5983,1375.7594,1372.973,1.6128,1374.2814
8,FFT,float32,2048,2048,2048,4,4,NCCL,2,6508.9432,1287.2173,1396.2092,1299.4293,32.2766,1288.1621
8,IFFT,float32,2048,2048,2048,4,4,NCCL,2,2005.8249,1369.9606,1376.2576,1372.8016,1.804,1374.0618
13,FFT,float32,2048,2048,2048,4,4,NCCL,2,6920.8567,1286.2307,1367.2934,1296.0844,23.774,1286.2307
13,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1616.5415,1370.6926,1376.9591,1373.5386,1.7605,1376.9591
15,FFT,float32,2048,2048,2048,4,4,NCCL,2,6901.4964,1286.1442,1362.3741,1298.083,21.6741,1286.1442
15,IFFT,float32,2048,2048,2048,4,4,NCCL,2,1608.5207,1366.4424,1374.0402,1369.9686,2.4867,1366.662
9,FFT,float32,2048,2048,2048,4,4,NCCL,2,6611.5669,1286.3022,1362.4709,1295.5067,22.3479,1286.3022
9,IFFT,float32,2048,2048,2048,4,4,NCCL,2,2003.8297,1370.6165,1376.8094,1373.5798,1.8185,1376.8094
14,FFT,float32,2048,2048,2048,1,16,NCCL,2,3125.8296,1280.2784,1399.8658,1295.5322,34.9213,1288.1558
14,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1540.8379,1309.5512,1320.8199,1314.8916,3.7288,1320.8199
3,FFT,float32,2048,2048,2048,1,16,NCCL,2,3072.3349,1276.7296,1391.8911,1293.9103,32.7908,1289.1994
3,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1540.7823,1310.7275,1322.6889,1315.4174,3.5823,1313.2265
9,FFT,float32,2048,2048,2048,1,16,NCCL,2,3016.1782,1279.4298,1405.9475,1295.2659,37.0177,1285.4923
9,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1540.6237,1311.8092,1318.0672,1315.6116,1.9041,1318.0672
5,FFT,float32,2048,2048,2048,1,16,NCCL,2,3169.1828,1280.2232,1389.2578,1295.5084,31.4068,1289.4611
5,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1531.4797,1312.3189,1316.1163,1314.2788,1.2164,1316.1163
15,FFT,float32,2048,2048,2048,1,16,NCCL,2,3016.8823,1279.9585,1401.0773,1295.8472,35.2117,1288.995
15,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1534.9675,1309.2308,1320.3195,1314.6974,3.8076,1320.3195
7,FFT,float32,2048,2048,2048,1,16,NCCL,2,3053.8188,1275.2447,1380.9761,1292.996,29.5584,1289.4146
7,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1530.9176,1310.4559,1324.6207,1316.4525,4.1596,1313.5602
10,FFT,float32,2048,2048,2048,1,16,NCCL,2,3026.8946,1279.8334,1400.3675,1296.1542,34.9823,1293.8182
10,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1539.5112,1309.2995,1319.8875,1314.33,3.3012,1315.6647
6,FFT,float32,2048,2048,2048,1,16,NCCL,2,3076.1884,1274.7451,1380.5714,1292.9863,29.4336,1289.6184
6,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1530.3952,1310.5609,1324.6391,1316.5878,4.3848,1313.1319
11,FFT,float32,2048,2048,2048,1,16,NCCL,2,3115.3601,1279.4625,1400.153,1296.3867,34.8933,1295.4008
11,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1540.0999,1307.8219,1319.4242,1314.1162,3.462,1315.574
1,FFT,float32,2048,2048,2048,1,16,NCCL,2,3082.1928,1272.4363,1381.8191,1293.3622,29.8758,1289.6599
1,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1531.8071,1310.5033,1323.0065,1315.9583,4.3653,1311.7068
12,FFT,float32,2048,2048,2048,1,16,NCCL,2,3059.2117,1277.4848,1400.0799,1294.7797,35.3254,1285.4417
12,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1539.9822,1309.5443,1320.3792,1315.6439,3.5319,1320.3792
4,FFT,float32,2048,2048,2048,1,16,NCCL,2,3065.461,1279.7555,1387.9537,1295.1108,31.1072,1289.4049
4,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1532.3426,1312.7926,1316.5042,1314.6132,0.9959,1315.9259
13,FFT,float32,2048,2048,2048,1,16,NCCL,2,3126.0157,1277.3735,1400.3397,1295.0126,35.3101,1285.5915
13,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1541.0243,1309.4702,1319.808,1315.4242,3.3068,1319.8071
2,FFT,float32,2048,2048,2048,1,16,NCCL,2,3146.937,1275.7104,1392.8348,1293.8004,33.1497,1288.6372
2,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1541.3124,1310.8156,1322.8983,1315.6768,3.3996,1313.6509
8,FFT,float32,2048,2048,2048,1,16,NCCL,2,3076.63,1279.2693,1426.5855,1297.5707,43.1172,1285.5763
8,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1537.4813,1312.4302,1318.7239,1315.5427,2.0049,1318.7239
0,FFT,float32,2048,2048,2048,1,16,NCCL,2,3056.3048,1272.2136,1373.4622,1292.4357,27.3947,1289.581
0,IFFT,float32,2048,2048,2048,1,16,NCCL,2,1531.2199,1310.2966,1332.4006,1317.1169,6.303,1312.1376
12,FFT,float32,2048,2048,2048,16,1,NCCL,2,3245.8908,1279.9699,1398.0934,1295.6726,34.2063,1285.4265
12,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1524.3537,1310.1707,1320.9009,1315.1638,2.9006,1310.1707
0,FFT,float32,2048,2048,2048,16,1,NCCL,2,3174.6458,1273.0203,1424.3955,1297.5062,42.6297,1273.0203
0,IFFT,float32,2048,2048,2048,16,1,NCCL,2,1525.1647,1310.8586,1327.8613,1316.1755,4.7414,1327.8613
