rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
2,FFT,float32,1024,1024,1024,4,1,MPI,1,3019.7754,76.7644,149.8716,85.0903,21.6076,78.9607
2,IFFT,float32,1024,1024,1024,4,1,MPI,1,175.8042,83.5634,83.8125,83.7361,0.0757,83.6587
0,FFT,float64,1024,1024,1024,2,2,NCCL,1,1089.1081,207.6567,282.4459,217.8453,21.6707,212.1427
0,IFFT,float64,1024,1024,1024,2,2,NCCL,1,329.8771,237.2037,242.138,239.0526,1.6442,241.5423
1,FFT,float64,1024,1024,1024,2,2,NCCL,1,1089.2163,207.5627,282.0417,216.3697,21.9323,207.6743
1,IFFT,float64,1024,1024,1024,2,2,NCCL,1,332.2539,237.5615,242.0076,240.5185,1.4289,241.8605
3,FFT,float64,1024,1024,1024,2,2,NCCL,1,1084.5294,207.6166,282.4784,215.9587,22.1953,209.8933
3,IFFT,float64,1024,1024,1024,2,2,NCCL,1,332.4704,238.0455,244.0998,240.8855,2.118,240.8694
2,FFT,float64,1024,1024,1024,2,2,NCCL,1,1084.4423,207.4876,282.093,217.0442,21.782,212.4727
2,IFFT,float64,1024,1024,1024,2,2,NCCL,1,334.4083,237.0765,242.0243,239.6291,1.5856,239.6103
3,FFT,float64,1024,1024,1024,2,2,MPI,1,2484.3945,208.1863,282.3928,217.6479,21.6803,208.3857
3,IFFT,float64,1024,1024,1024,2,2,MPI,1,342.0592,237.8686,247.0717,242.957,2.8825,237.8686
1,FFT,float64,1024,1024,1024,2,2,MPI,1,2497.6701,208.3219,281.4923,216.8313,21.6257,208.345
1,IFFT,float64,1024,1024,1024,2,2,MPI,1,325.4309,237.9823,248.7617,243.6879,2.9075,237.9823
0,FFT,float64,1024,1024,1024,2,2,MPI,1,2497.5782,208.2399,281.7439,220.0411,20.7921,212.3351
0,IFFT,float64,1024,1024,1024,2,2,MPI,1,323.7466,238.0954,246.5123,240.6984,2.6204,239.9778
2,FFT,float64,1024,1024,1024,2,2,MPI,1,2477.0133,208.4347,282.2232,219.7554,21.0616,214.6117
2,IFFT,float64,1024,1024,1024,2,2,MPI,1,339.9793,236.1913,244.7505,241.2768,2.5661,242.4296
2,FFT,float64,1024,1024,1024,1,4,NCCL,1,2806.8208,106.5357,181.3676,114.1925,22.392,106.5357
2,IFFT,float64,1024,1024,1024,1,4,NCCL,1,236.8121,144.8504,145.1966,145.0206,0.1271,145.1537
3,FFT,float64,1024,1024,1024,1,4,NCCL,1,2808.522,106.483,181.494,114.1287,22.4555,106.8914
3,IFFT,float64,1024,1024,1024,1,4,NCCL,1,236.5722,144.9302,145.4985,145.1429,0.1857,145.0977
1,FFT,float64,1024,1024,1024,1,4,NCCL,1,2806.3878,106.5075,180.9005,114.049,22.284,106.6474
1,IFFT,float64,1024,1024,1024,1,4,NCCL,1,236.6404,144.9094,145.5675,145.1598,0.1632,145.1061
0,FFT,float64,1024,1024,1024,1,4,NCCL,1,2807.1569,106.4897,180.6839,114.0382,22.2157,106.6315
0,IFFT,float64,1024,1024,1024,1,4,NCCL,1,236.5155,144.9595,145.3762,145.1929,0.1238,145.2621
0,FFT,float64,1024,1024,1024,1,4,MPI,1,3099.7248,147.5146,219.887,154.8709,21.6724,147.5595
0,IFFT,float64,1024,1024,1024,1,4,MPI,1,274.7234,186.0581,186.4575,186.2778,0.1221,186.2565
1,FFT,float64,1024,1024,1024,1,4,MPI,1,3113.9805,147.5232,219.7465,154.9037,21.6145,147.6358
1,IFFT,float64,1024,1024,1024,1,4,MPI,1,274.381,186.0933,186.4815,186.2479,0.1184,186.3764
3,FFT,float64,1024,1024,1024,1,4,MPI,1,3102.1706,147.475,219.4194,154.7754,21.5481,147.6117
3,IFFT,float64,1024,1024,1024,1,4,MPI,1,274.3326,186.1899,186.6193,186.3458,0.1146,186.2822
2,FFT,float64,1024,1024,1024,1,4,MPI,1,3113.4843,147.5405,219.3017,154.8641,21.4794,147.7952
2,IFFT,float64,1024,1024,1024,1,4,MPI,1,274.4818,186.0987,186.4234,186.2328,0.1068,186.3063
0,FFT,float64,1024,1024,1024,4,1,NCCL,1,923.3948,113.7337,186.0685,121.6151,21.5094,113.9392
0,IFFT,float64,1024,1024,1024,4,1,NCCL,1,237.6233,146.754,151.9213,149.3892,1.7434,149.5217
