rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
3,FFT,float32,1024,1024,1024,4,8,NCCL,8,940.6051,107.8658,286.8166,127.4367,53.1489,111.5982
3,IFFT,float32,1024,1024,1024,4,8,NCCL,8,941.391,491.2487,498.482,494.797,1.971,491.2487
15,FFT,float32,1024,1024,1024,4,8,NCCL,8,914.5695,104.2551,290.3885,124.0471,55.4527,105.4319
15,IFFT,float32,1024,1024,1024,4,8,NCCL,8,954.5103,498.0888,501.1122,499.2701,0.8863,498.6574
14,FFT,float32,1024,1024,1024,4,8,NCCL,8,930.668,104.3877,290.8813,124.335,55.5218,105.5991
14,IFFT,float32,1024,1024,1024,4,8,NCCL,8,954.1998,497.6057,501.0008,498.9839,0.9211,498.37
26,FFT,float32,1024,1024,1024,4,8,NCCL,8,907.086,104.6281,288.102,124.0479,54.7001,104.6444
26,IFFT,float32,1024,1024,1024,4,8,NCCL,8,951.8515,497.5162,501.2692,498.9844,0.9782,499.1016
2,FFT,float32,1024,1024,1024,4,8,NCCL,8,938.7577,104.2028,286.2091,126.7154,53.2103,112.2813
2,IFFT,float32,1024,1024,1024,4,8,NCCL,8,941.0928,493.12,499.9322,495.8861,1.8806,495.6494
5,FFT,float32,1024,1024,1024,4,8,NCCL,8,869.1434,104.7796,290.6619,124.1922,55.5,106.5538
5,IFFT,float32,1024,1024,1024,4,8,NCCL,8,941.2672,496.6691,502.0626,498.8753,1.3394,496.6691
4,FFT,float32,1024,1024,1024,8,4,NCCL,8,816.3556,155.2237,259.9699,167.1442,30.9624,156.1306
4,IFFT,float32,1024,1024,1024,8,4,NCCL,8,959.7629,535.0539,543.7359,537.0961,2.3862,537.0959
13,FFT,float32,1024,1024,1024,8,4,NCCL,8,757.3462,155.9084,259.8434,168.4393,30.5081,158.561
13,IFFT,float32,1024,1024,1024,8,4,NCCL,8,955.5257,533.7852,541.746,535.9541,2.1869,537.973
22,FFT,float32,1024,1024,1024,8,4,NCCL,8,813.0981,155.6574,262.2557,167.5039,31.6052,156.8024
22,IFFT,float32,1024,1024,1024,8,4,NCCL,8,959.0205,534.7182,542.5186,537.2067,2.045,538.7529
9,FFT,float32,1024,1024,1024,8,4,NCCL,8,839.019,156.978,260.4006,169.0964,30.4709,157.168
9,IFFT,float32,1024,1024,1024,8,4,NCCL,8,941.7247,533.0628,540.7991,535.3417,2.4426,539.3341
27,FFT,float32,1024,1024,1024,8,4,NCCL,8,762.5742,155.2907,262.7777,167.2352,31.8658,156.0387
27,IFFT,float32,1024,1024,1024,8,4,NCCL,8,959.1874,534.3127,544.4043,537.4385,2.8409,538.6452
31,FFT,float32,1024,1024,1024,8,4,NCCL,8,784.2195,154.8269,263.1916,167.6237,31.8813,154.8269
31,IFFT,float32,1024,1024,1024,8,4,NCCL,8,958.3681,534.1917,543.4415,537.0895,2.7133,540.0732
0,FFT,float32,1024,1024,1024,8,4,NCCL,8,709.0401,154.443,256.6101,166.6274,30.025,154.443
0,IFFT,float32,1024,1024,1024,8,4,NCCL,8,956.181,535.0197,543.8287,537.2941,2.4936,538.8614
18,FFT,float32,1024,1024,1024,8,4,NCCL,8,836.3674,155.2763,261.7658,166.9015,31.6379,156.5486
18,IFFT,float32,1024,1024,1024,8,4,NCCL,8,960.3156,534.7283,543.7877,537.7188,2.5044,539.1385
26,FFT,float32,1024,1024,1024,8,4,NCCL,8,766.3139,98.7156,261.9269,116.3261,48.5448,100.1024
26,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1010.0496,587.7065,600.7591,593.1518,3.1272,587.7065
12,FFT,float32,1024,1024,1024,8,4,NCCL,8,746.0936,98.4205,259.4102,116.1594,47.7673,99.6269
12,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1007.783,587.5456,599.3216,593.1315,2.8673,587.5456
23,FFT,float32,1024,1024,1024,8,4,NCCL,8,790.4585,98.6761,262.2038,116.4347,48.6059,100.0428
23,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1008.2108,587.7031,599.347,593.1782,2.6994,587.7031
30,FFT,float32,1024,1024,1024,8,4,NCCL,8,784.4005,98.2902,262.692,116.1956,48.8482,98.2902
30,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1009.0771,589.3903,599.5868,593.4001,2.5164,589.3903
1,FFT,float32,1024,1024,1024,8,4,NCCL,8,707.0644,97.8932,256.7358,115.2986,47.1559,97.8932
1,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1004.6744,590.688,604.3553,593.9158,3.758,591.4132
5,FFT,float32,1024,1024,1024,8,4,NCCL,8,779.9623,99.4671,260.7387,117.0034,47.926,100.1294
5,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1007.7892,587.1192,598.4949,592.3408,2.7734,587.1192
19,FFT,float32,1024,1024,1024,8,4,NCCL,8,816.7857,98.9173,262.624,116.4896,48.7215,100.4111
19,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1009.2828,587.4241,600.5047,593.0533,3.1555,587.4241
8,FFT,float32,1024,1024,1024,8,4,NCCL,8,838.2653,97.6728,260.1567,115.4458,48.2484,97.741
8,IFFT,float32,1024,1024,1024,8,4,NCCL,8,993.6708,590.9962,604.6015,594.1729,3.7274,591.5967
3,FFT,float32,1024,1024,1024,8,4,NCCL,8,706.1606,77.7875,257.5124,97.4114,53.3848,78.5127
3,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1032.0338,611.3146,620.5986,614.4091,2.6131,616.8571
24,FFT,float32,1024,1024,1024,8,4,NCCL,8,760.8147,77.8048,261.5079,97.8871,54.5598,80.5185
24,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1037.2206,611.1894,621.1194,614.287,2.7808,615.015
6,FFT,float32,1024,1024,1024,8,4,NCCL,8,820.3194,75.8102,260.0767,95.9693,54.7134,79.6183
6,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1036.7857,612.6435,626.4809,616.1645,3.7683,615.6941
7,FFT,float32,1024,1024,1024,8,4,NCCL,8,780.2734,78.0229,260.215,96.8954,54.4455,80.8282
7,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1035.7771,612.2316,623.2951,615.3271,3.0543,616.4876
16,FFT,float32,1024,1024,1024,8,4,NCCL,8,817.7729,77.6152,261.5867,97.4653,54.7183,79.2109
16,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1038.9486,611.335,621.5021,614.7418,2.6922,615.1254
21,FFT,float32,1024,1024,1024,8,4,NCCL,8,838.6504,78.6761,262.9466,98.3115,54.9012,78.8794
21,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1037.9553,611.5207,618.0351,614.2377,1.9745,616.4456
10,FFT,float32,1024,1024,1024,8,4,NCCL,8,840.0742,78.4011,261.5276,98.9045,54.2275,78.4011
10,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1022.4506,610.3757,617.7352,613.3767,2.2691,616.8395
11,FFT,float32,1024,1024,1024,8,4,NCCL,8,840.2825,78.4272,260.6875,97.6797,54.3438,78.6478
11,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1021.078,612.0249,621.3271,614.5899,2.703,617.5226
15,FFT,float32,1024,1024,1024,8,4,NCCL,8,707.5203,77.2003,259.5597,97.0183,54.1917,80.5833
15,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1034.9533,611.8678,623.3552,615.1813,3.2136,616.2123
29,FFT,float32,1024,1024,1024,8,4,NCCL,8,847.8178,77.9383,262.3696,97.6718,54.9058,79.4117
29,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1036.9348,611.101,623.0415,614.6668,3.3472,616.9531
28,FFT,float32,1024,1024,1024,8,4,NCCL,8,831.4707,78.3808,262.2299,97.3493,54.9616,79.5684
28,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1037.0241,611.6697,622.8462,615.0565,3.1994,618.0119
2,FFT,float32,1024,1024,1024,8,4,NCCL,8,706.0758,77.5769,257.0418,97.2304,53.285,77.5769
2,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1033.9773,611.5829,620.5794,614.5405,2.5074,616.8145
25,FFT,float32,1024,1024,1024,8,4,NCCL,8,761.1596,78.1071,261.4886,97.5708,54.6471,80.5014
25,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1037.277,611.8435,622.112,614.7389,2.8923,616.034
17,FFT,float32,1024,1024,1024,8,4,NCCL,8,817.0759,78.3942,261.1683,98.2312,54.3293,79.3803
17,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1038.7428,610.1316,619.3449,613.9846,2.4593,615.5568
20,FFT,float32,1024,1024,1024,8,4,NCCL,8,791.1743,75.5023,262.0602,96.0271,55.358,79.2481
20,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1037.5542,612.8574,626.7816,616.3553,3.7726,615.8704
14,FFT,float32,1024,1024,1024,8,4,NCCL,8,707.6329,78.0408,260.6385,97.9269,54.2602,79.1491
14,IFFT,float32,1024,1024,1024,8,4,NCCL,8,1036.6118,611.2943,618.7988,614.3784,2.1561,616.2835
16,FFT,float32,1024,1024,1024,1,32,NCCL,8,781.4105,74.8708,200.7691,87.9146,37.6211,75.6966
16,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.4215,73.3517,74.4736,73.855,0.3496,73.6777
18,FFT,float32,1024,1024,1024,1,32,NCCL,8,784.6924,74.8305,200.9698,87.9223,37.6854,75.7847
18,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.1978,73.4474,74.4184,73.8767,0.3391,73.4474
19,FFT,float32,1024,1024,1024,1,32,NCCL,8,877.2662,74.8057,200.8627,87.8964,37.6585,76.0076
19,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.1368,73.4682,74.4754,73.8979,0.3282,73.4682
20,FFT,float32,1024,1024,1024,1,32,NCCL,8,781.7355,74.3957,202.2276,88.0892,38.0486,75.7423
20,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.5285,73.5172,74.2745,73.8211,0.2755,73.5867
12,FFT,float32,1024,1024,1024,1,32,NCCL,8,765.0105,74.5318,199.1454,87.7636,37.1297,75.676
12,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.0178,73.5181,74.279,73.8496,0.1965,73.6716
15,FFT,float32,1024,1024,1024,1,32,NCCL,8,762.8492,74.1034,199.0538,87.7138,37.1173,75.7946
15,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.2525,73.5273,74.4438,73.8937,0.2719,73.7096
17,FFT,float32,1024,1024,1024,1,32,NCCL,8,781.6272,74.6542,200.3763,87.8443,37.514,75.8722
17,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.4109,73.3697,74.5076,73.915,0.3576,73.656
25,FFT,float32,1024,1024,1024,1,32,NCCL,8,842.4234,74.3742,200.8659,87.8915,37.6614,75.2454
25,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.1579,73.498,74.373,73.8963,0.3162,73.9464
26,FFT,float32,1024,1024,1024,1,32,NCCL,8,841.6391,74.4018,201.308,87.9252,37.7975,75.94
26,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.1391,73.5444,74.33,73.9024,0.3037,73.5444
8,FFT,float32,1024,1024,1024,1,32,NCCL,8,837.6821,74.7074,199.7119,87.7311,37.3289,75.5905
8,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.6124,73.586,74.4724,73.956,0.3413,74.1334
11,FFT,float32,1024,1024,1024,1,32,NCCL,8,835.3509,74.5201,200.0169,87.8181,37.4021,75.6223
11,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.7001,73.4931,74.7702,73.9034,0.3707,74.1388
28,FFT,float32,1024,1024,1024,1,32,NCCL,8,873.62,74.5076,201.0122,88.0102,37.6706,76.0829
28,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.7123,73.0735,74.3243,73.7814,0.3445,73.0735
31,FFT,float32,1024,1024,1024,1,32,NCCL,8,842.7863,74.85,200.5906,87.9759,37.541,75.9878
31,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.5085,73.3349,74.2355,73.7904,0.2319,73.3349
27,FFT,float32,1024,1024,1024,1,32,NCCL,8,841.8594,74.4472,201.3852,87.9875,37.8022,75.6494
27,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.0069,73.432,74.2427,73.8665,0.2587,73.9238
23,FFT,float32,1024,1024,1024,1,32,NCCL,8,786.4808,74.1021,201.4988,87.708,37.9329,75.3009
23,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.7124,73.848,74.5377,74.1909,0.2304,73.9834
9,FFT,float32,1024,1024,1024,1,32,NCCL,8,838.1125,74.2634,199.1976,87.3579,37.2831,75.4272
9,IFFT,float32,1024,1024,1024,1,32,NCCL,8,258.0608,73.8016,74.8837,74.314,0.4007,74.4814
29,FFT,float32,1024,1024,1024,1,32,NCCL,8,871.3518,74.6897,200.3631,87.9865,37.4621,75.9138
29,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.5447,72.9306,74.2854,73.6987,0.3246,72.9306
30,FFT,float32,1024,1024,1024,1,32,NCCL,8,842.8481,74.5229,200.5836,88.0059,37.5288,75.9149
30,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.7087,73.3646,74.1023,73.7533,0.2151,73.3646
5,FFT,float32,1024,1024,1024,1,32,NCCL,8,732.2359,74.8615,199.5656,87.9991,37.1923,76.4592
5,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.5152,72.9017,73.9513,73.6428,0.2804,72.9017
0,FFT,float32,1024,1024,1024,1,32,NCCL,8,785.8428,74.0482,195.7787,87.2539,36.1786,74.9575
0,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.6018,73.424,74.7033,74.0379,0.407,74.7033
24,FFT,float32,1024,1024,1024,1,32,NCCL,8,882.3611,74.3456,201.0374,87.9687,37.694,75.7169
24,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.139,73.4012,74.3902,73.8523,0.3531,73.725
22,FFT,float32,1024,1024,1024,1,32,NCCL,8,785.9114,74.5425,201.3811,87.9479,37.8136,75.4403
22,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.8207,73.4087,74.4198,73.9208,0.2928,73.8147
10,FFT,float32,1024,1024,1024,1,32,NCCL,8,835.2588,74.4996,200.5501,87.7787,37.5931,75.3688
10,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.6766,73.3936,74.6074,73.9764,0.3914,74.3508
14,FFT,float32,1024,1024,1024,1,32,NCCL,8,820.1415,74.2537,199.4159,87.686,37.2461,75.6168
14,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.264,73.4093,74.303,73.9202,0.2872,73.4093
13,FFT,float32,1024,1024,1024,1,32,NCCL,8,762.5692,74.2775,198.7012,87.6499,37.0199,75.8304
13,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.3379,73.6322,74.2083,73.9401,0.2009,73.7035
21,FFT,float32,1024,1024,1024,1,32,NCCL,8,878.5523,74.1919,201.488,87.994,37.8345,75.9037
21,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.7134,73.597,74.3259,73.8885,0.2297,73.6392
6,FFT,float32,1024,1024,1024,1,32,NCCL,8,729.7115,74.8072,200.0648,87.9081,37.3896,75.9868
6,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.2432,73.2107,74.1266,73.7876,0.2514,73.2107
7,FFT,float32,1024,1024,1024,1,32,NCCL,8,768.3276,74.8571,200.2312,87.9858,37.4191,76.1274
7,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.3365,73.2107,73.9491,73.723,0.2041,73.2107
4,FFT,float32,1024,1024,1024,1,32,NCCL,8,731.3695,74.8771,199.7294,87.9344,37.2684,76.2011
4,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.2253,73.1171,73.9884,73.7266,0.2314,73.1171
1,FFT,float32,1024,1024,1024,1,32,NCCL,8,794.3369,74.0798,195.6318,87.2889,36.1188,75.0735
1,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.603,73.2687,74.6617,73.9865,0.5024,74.6433
2,FFT,float32,1024,1024,1024,1,32,NCCL,8,758.8068,74.1648,196.0102,87.435,36.196,75.5403
2,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.6604,73.3781,74.5488,73.8525,0.4289,73.5806
3,FFT,float32,1024,1024,1024,1,32,NCCL,8,869.0345,74.1057,196.1193,87.4346,36.2323,75.3473
3,IFFT,float32,1024,1024,1024,1,32,NCCL,8,257.5534,73.4905,74.4131,73.8925,0.3537,74.0515
5,FFT,float32,1024,1024,1024,32,1,NCCL,8,788.4249,73.1857,193.5565,85.8446,35.9112,74.0303
5,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.6735,75.5479,77.7829,76.2987,0.6065,75.9017
4,FFT,float32,1024,1024,1024,32,1,NCCL,8,795.9727,73.1333,193.4869,85.7121,35.9283,73.9902
4,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.5174,75.8336,77.6923,76.4085,0.5132,75.9722
7,FFT,float32,1024,1024,1024,32,1,NCCL,8,793.5284,73.3096,192.9579,85.8305,35.7164,74.4496
7,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.559,75.3538,77.4884,76.2355,0.5268,75.7706
6,FFT,float32,1024,1024,1024,32,1,NCCL,8,795.4993,73.351,193.1579,85.8509,35.7765,74.4589
6,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.4688,75.3289,77.5393,76.2437,0.5496,75.7116
28,FFT,float32,1024,1024,1024,32,1,NCCL,8,727.4325,73.1673,194.7137,85.9031,36.2785,74.0399
28,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.3628,75.5514,77.3019,76.3503,0.4689,75.9782
30,FFT,float32,1024,1024,1024,32,1,NCCL,8,716.7254,73.2546,196.9482,86.1984,36.9245,74.0068
30,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.3891,75.443,77.462,76.2943,0.5244,75.9618
29,FFT,float32,1024,1024,1024,32,1,NCCL,8,774.1267,73.2982,197.3712,86.2782,37.0404,74.1611
29,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.6096,75.2688,77.4673,76.2522,0.5568,76.0092
31,FFT,float32,1024,1024,1024,32,1,NCCL,8,716.4394,73.3247,194.2994,85.9634,36.1205,74.0944
31,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.4147,75.4296,77.5588,76.2692,0.5588,75.8754
2,FFT,float32,1024,1024,1024,32,1,NCCL,8,822.4499,73.113,189.3968,85.1988,34.7336,73.5272
2,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.8714,75.9772,77.8989,76.5851,0.6037,76.3679
25,FFT,float32,1024,1024,1024,32,1,NCCL,8,789.3844,73.4196,192.9097,85.6206,35.7636,73.6399
25,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.9036,75.6653,77.5878,76.4307,0.5844,76.124
27,FFT,float32,1024,1024,1024,32,1,NCCL,8,788.4933,73.3228,192.5744,85.6831,35.6361,73.7422
27,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.1669,75.8084,77.6219,76.3126,0.5146,75.9995
12,FFT,float32,1024,1024,1024,32,1,NCCL,8,734.6533,73.0494,193.5779,85.704,35.9608,73.543
12,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.0602,75.811,77.2208,76.5065,0.4929,76.2771
14,FFT,float32,1024,1024,1024,32,1,NCCL,8,732.913,73.0362,193.0227,85.6617,35.7946,73.8334
14,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.3058,75.7412,77.9552,76.4774,0.6708,75.8016
16,FFT,float32,1024,1024,1024,32,1,NCCL,8,730.5303,73.1369,194.8276,85.7615,36.3571,73.8528
16,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.0945,75.8367,77.2655,76.4434,0.4813,75.8367
18,FFT,float32,1024,1024,1024,32,1,NCCL,8,743.0993,73.0821,195.0781,85.8444,36.4161,73.725
18,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.5223,75.9253,77.6478,76.4287,0.474,76.1072
17,FFT,float32,1024,1024,1024,32,1,NCCL,8,730.2612,73.0241,195.0112,85.7722,36.4182,73.8159
17,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.9709,75.8662,77.5633,76.4501,0.4808,75.8662
21,FFT,float32,1024,1024,1024,32,1,NCCL,8,796.6688,73.3564,193.5799,85.9236,35.8911,74.1103
21,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.4946,75.6469,77.3581,76.3106,0.5857,75.6839
10,FFT,float32,1024,1024,1024,32,1,NCCL,8,830.1459,73.0816,194.6812,85.7515,36.3147,73.5146
10,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.8677,76.1263,77.5676,76.5932,0.4582,76.5288
19,FFT,float32,1024,1024,1024,32,1,NCCL,8,795.9232,73.172,195.2507,85.7881,36.4903,73.7422
19,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.8941,75.9395,77.4951,76.4831,0.4305,75.9395
22,FFT,float32,1024,1024,1024,32,1,NCCL,8,779.1089,73.2108,194.1741,85.9401,36.0871,74.0427
22,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.1459,75.4804,77.5806,76.3702,0.6738,76.0312
9,FFT,float32,1024,1024,1024,32,1,NCCL,8,747.8126,73.3716,194.1751,85.9499,36.082,73.9757
9,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.6019,75.6953,77.7472,76.2844,0.5755,75.9547
1,FFT,float32,1024,1024,1024,32,1,NCCL,8,795.5178,73.1532,189.592,85.2693,34.7764,73.4374
1,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.9356,75.4058,77.8185,76.4212,0.6714,76.2202
26,FFT,float32,1024,1024,1024,32,1,NCCL,8,788.3284,73.2952,192.6873,85.692,35.6724,73.823
26,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.945,75.6793,77.4973,76.3198,0.4854,76.1141
15,FFT,float32,1024,1024,1024,32,1,NCCL,8,732.907,72.9865,193.58,85.7079,35.9642,73.6529
15,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.233,75.6325,77.6192,76.4978,0.6153,75.9039
13,FFT,float32,1024,1024,1024,32,1,NCCL,8,830.7927,72.9431,193.1714,85.7493,35.8156,73.9077
13,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.433,75.7028,77.9059,76.4568,0.6807,76.0541
20,FFT,float32,1024,1024,1024,32,1,NCCL,8,796.2328,73.1744,193.9094,85.8771,36.0184,73.7103
20,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.3351,75.5725,77.2906,76.3792,0.5916,75.8508
8,FFT,float32,1024,1024,1024,32,1,NCCL,8,747.8558,73.1988,194.2129,85.7047,36.174,73.6067
8,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.8258,75.9034,77.4783,76.5879,0.4597,76.3042
3,FFT,float32,1024,1024,1024,32,1,NCCL,8,821.4304,73.2916,189.1082,85.1975,34.6378,73.3773
3,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.9427,75.9519,77.8697,76.5636,0.5717,76.3888
24,FFT,float32,1024,1024,1024,32,1,NCCL,8,790.3636,73.5195,193.1906,85.6465,35.8483,73.7849
24,IFFT,float32,1024,1024,1024,32,1,NCCL,8,268.897,75.7759,77.7052,76.4247,0.6052,76.1126
23,FFT,float32,1024,1024,1024,32,1,NCCL,8,779.5428,73.224,193.9277,85.8077,36.0426,73.8583
23,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.2581,75.7664,77.5234,76.5135,0.5626,76.1519
11,FFT,float32,1024,1024,1024,32,1,NCCL,8,746.9865,72.9917,194.5095,85.6868,36.279,73.7284
11,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.1,76.1891,77.7149,76.6472,0.4799,76.4513
0,FFT,float32,1024,1024,1024,32,1,NCCL,8,795.8342,73.304,189.8423,85.3175,34.8426,73.6712
0,IFFT,float32,1024,1024,1024,32,1,NCCL,8,269.159,75.6458,78.1223,76.3791,0.7409,75.7571
17,FFT,float32,2048,2048,2048,4,8,NCCL,8,1778.821,828.4307,1012.9442,852.0712,53.7504,831.4053
17,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4404.477,4019.5313,4046.4567,4036.1023,8.1747,4038.2403
7,FFT,float32,2048,2048,2048,4,8,NCCL,8,1740.2712,902.202,1009.1989,936.7609,27.9836,956.3184
7,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4313.1946,3921.81,3967.0713,3943.1482,13.028,3949.1751
5,FFT,float32,2048,2048,2048,4,8,NCCL,8,1780.0989,834.1577,1011.9739,854.9047,52.4413,839.6017
5,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4414.5421,4023.6158,4042.0467,4033.1309,6.265,4030.1188
1,FFT,float32,2048,2048,2048,4,8,NCCL,8,1659.7512,1007.9668,1480.8477,1426.5054,139.5498,1470.7989
1,IFFT,float32,2048,2048,2048,4,8,NCCL,8,3782.565,3384.9205,3407.6731,3397.3879,6.2834,3395.9619
11,FFT,float32,2048,2048,2048,4,8,NCCL,8,1531.1685,1008.982,1488.388,1428.7672,140.0549,1474.6378
11,IFFT,float32,2048,2048,2048,4,8,NCCL,8,3774.6892,3390.3476,3405.2791,3395.8196,3.736,3395.8992
10,FFT,float32,2048,2048,2048,4,8,NCCL,8,1817.1996,1008.257,1488.3571,1429.0208,140.3736,1477.0009
10,IFFT,float32,2048,2048,2048,4,8,NCCL,8,3773.5778,3390.397,3405.2348,3395.4941,3.7397,3393.6331
9,FFT,float32,2048,2048,2048,4,8,NCCL,8,1730.327,858.0252,1011.2732,888.2277,41.7418,870.0488
9,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4385.5307,3983.4219,4014.5087,3996.0278,9.7737,3998.7291
28,FFT,float32,2048,2048,2048,4,8,NCCL,8,1693.4557,859.3193,1015.6688,885.6243,43.7597,870.5178
28,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4374.8854,3982.7891,4014.8149,3997.8962,9.45,3982.7891
23,FFT,float32,2048,2048,2048,4,8,NCCL,8,1795.661,856.0595,1016.2662,882.2029,45.1986,864.688
23,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4373.3415,3988.4636,4020.1442,4001.9263,10.0251,3991.4412
12,FFT,float32,2048,2048,2048,4,8,NCCL,8,1766.8009,899.6962,1015.5617,932.6953,29.7478,926.4034
12,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4285.9324,3933.7499,3981.136,3947.7402,13.2527,3953.0597
13,FFT,float32,2048,2048,2048,4,8,NCCL,8,1768.6653,901.7665,1016.5087,930.8815,30.0997,925.0203
13,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4292.1061,3936.9466,3979.525,3949.7126,11.9232,3953.5697
27,FFT,float32,2048,2048,2048,4,8,NCCL,8,1760.4506,832.5247,1008.4004,857.1289,50.5903,838.5173
27,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4411.3726,4024.2667,4037.7941,4030.4236,4.047,4024.2667
26,FFT,float32,2048,2048,2048,4,8,NCCL,8,1732.9442,833.6932,1009.728,858.3531,50.6364,839.4623
26,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4410.0199,4022.102,4036.2459,4029.1472,4.1686,4022.102
25,FFT,float32,2048,2048,2048,4,8,NCCL,8,1750.6012,905.4043,1011.6688,936.2744,28.1373,950.808
25,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4305.5078,3914.2356,3968.7306,3943.7734,14.7264,3954.8729
16,FFT,float32,2048,2048,2048,4,8,NCCL,8,1767.5289,828.0292,1015.6102,852.5345,54.4969,832.7277
16,IFFT,float32,2048,2048,2048,4,8,NCCL,8,4405.0746,4019.7362,4050.1419,4035.813,8.346,4037.726
