rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
9,FFT,float32,16,16,16,4,4,NCCL,4,0.0132023859769105
8,FFT,float32,16,16,16,4,4,NCCL,4,0.0132743581198155
11,FFT,float32,16,16,16,4,4,NCCL,4,0.0131917900871485
10,FFT,float32,16,16,16,4,4,NCCL,4,0.0133540260139852
6,FFT,float32,16,16,16,4,4,NCCL,4,0.0094510130584239
7,FFT,float32,16,16,16,4,4,NCCL,4,0.0094761189538985
5,FFT,float32,16,16,16,4,4,NCCL,4,0.0094470570329576
4,FFT,float32,16,16,16,4,4,NCCL,4,0.0096629718318581
0,FFT,float32,16,16,16,4,4,NCCL,4,0.0003756401129066
2,FFT,float32,16,16,16,4,4,NCCL,4,0.000466272002086
3,FFT,float32,16,16,16,4,4,NCCL,4,0.0005129689816385
13,FFT,float32,16,16,16,4,4,NCCL,4,0.0134040568955242
1,FFT,float32,16,16,16,4,4,NCCL,4,0.000444688135758
14,FFT,float32,16,16,16,4,4,NCCL,4,0.0134415219072252
15,FFT,float32,16,16,16,4,4,NCCL,4,0.0133333220146596
12,FFT,float32,16,16,16,4,4,NCCL,4,0.0134108820930123
15,IFFT,float32,16,16,16,4,4,NCCL,4,0.0004526560660451
13,IFFT,float32,16,16,16,4,4,NCCL,4,0.0010850320104509
14,IFFT,float32,16,16,16,4,4,NCCL,4,0.0005985491443425
12,IFFT,float32,16,16,16,4,4,NCCL,4,0.0006703550461679
10,IFFT,float32,16,16,16,4,4,NCCL,4,0.0004886959213763
9,IFFT,float32,16,16,16,4,4,NCCL,4,0.0006315780337899
11,IFFT,float32,16,16,16,4,4,NCCL,4,0.0002378751523792
3,IFFT,float32,16,16,16,4,4,NCCL,4,0.00049809506163
0,IFFT,float32,16,16,16,4,4,NCCL,4,0.0006459599826484
1,IFFT,float32,16,16,16,4,4,NCCL,4,0.0011231179814785
2,IFFT,float32,16,16,16,4,4,NCCL,4,0.0006405978929251
8,IFFT,float32,16,16,16,4,4,NCCL,4,0.0003814219962805
6,IFFT,float32,16,16,16,4,4,NCCL,4,0.0007439160253852
7,IFFT,float32,16,16,16,4,4,NCCL,4,0.0004306291230022
4,IFFT,float32,16,16,16,4,4,NCCL,4,0.001044986071065
5,IFFT,float32,16,16,16,4,4,NCCL,4,0.0008851110469549
7,FFT,float32,16,16,16,2,8,NCCL,4,0.0004071621224284
5,FFT,float32,16,16,16,2,8,NCCL,4,0.0004462010692805
4,FFT,float32,16,16,16,2,8,NCCL,4,0.0004621709231287
6,FFT,float32,16,16,16,2,8,NCCL,4,0.0003976770676672
8,FFT,float32,16,16,16,2,8,NCCL,4,0.0175094839651137
10,FFT,float32,16,16,16,2,8,NCCL,4,0.0176127790473401
9,FFT,float32,16,16,16,2,8,NCCL,4,0.0177023748401552
11,FFT,float32,16,16,16,2,8,NCCL,4,0.0177369581069797
2,FFT,float32,16,16,16,2,8,NCCL,4,0.0002790130674839
13,FFT,float32,16,16,16,2,8,NCCL,4,0.0176322320476174
1,FFT,float32,16,16,16,2,8,NCCL,4,0.0003454990219324
12,FFT,float32,16,16,16,2,8,NCCL,4,0.0175451750401407
14,FFT,float32,16,16,16,2,8,NCCL,4,0.0176291021052747
15,FFT,float32,16,16,16,2,8,NCCL,4,0.0175988599658012
0,FFT,float32,16,16,16,2,8,NCCL,4,0.0002884119749069
3,FFT,float32,16,16,16,2,8,NCCL,4,0.000286228954792
3,IFFT,float32,16,16,16,2,8,NCCL,4,0.0012647050898522
1,IFFT,float32,16,16,16,2,8,NCCL,4,0.0012831450439989
2,IFFT,float32,16,16,16,2,8,NCCL,4,0.0012738339137285
11,IFFT,float32,16,16,16,2,8,NCCL,4,0.0006580220069736
15,IFFT,float32,16,16,16,2,8,NCCL,4,0.000561140011996
0,IFFT,float32,16,16,16,2,8,NCCL,4,0.0012868698686361
6,IFFT,float32,16,16,16,2,8,NCCL,4,0.0006822969298809
7,IFFT,float32,16,16,16,2,8,NCCL,4,0.0008266770746558
5,IFFT,float32,16,16,16,2,8,NCCL,4,0.0014115739613771
10,IFFT,float32,16,16,16,2,8,NCCL,4,0.0010186058934777
8,IFFT,float32,16,16,16,2,8,NCCL,4,0.0009301409590989
14,IFFT,float32,16,16,16,2,8,NCCL,4,0.0003883820027112
13,IFFT,float32,16,16,16,2,8,NCCL,4,0.0010390509851276
9,IFFT,float32,16,16,16,2,8,NCCL,4,0.0009399070404469
4,IFFT,float32,16,16,16,2,8,NCCL,4,0.0014164629392325
12,IFFT,float32,16,16,16,2,8,NCCL,4,0.0011054771021008
14,FFT,float32,16,16,16,8,2,NCCL,4,0.0002559442073106
13,FFT,float32,16,16,16,8,2,NCCL,4,0.000883478205651
15,FFT,float32,16,16,16,8,2,NCCL,4,0.0003732829354703
12,FFT,float32,16,16,16,8,2,NCCL,4,0.0008113060612231
6,FFT,float32,16,16,16,8,2,NCCL,4,0.0009245229884982
10,FFT,float32,16,16,16,8,2,NCCL,4,0.0015747798606753
9,FFT,float32,16,16,16,8,2,NCCL,4,0.0028928250540047
11,FFT,float32,16,16,16,8,2,NCCL,4,0.0015238090418279
8,FFT,float32,16,16,16,8,2,NCCL,4,0.0018255680333822
4,FFT,float32,16,16,16,8,2,NCCL,4,0.0022042570635676
5,FFT,float32,16,16,16,8,2,NCCL,4,0.002304540015757
7,FFT,float32,16,16,16,8,2,NCCL,4,0.0007679830305278
0,FFT,float32,16,16,16,8,2,NCCL,4,0.0026558879762887
2,FFT,float32,16,16,16,8,2,NCCL,4,0.0014448408037424
3,FFT,float32,16,16,16,8,2,NCCL,4,0.0012361761182546
1,FFT,float32,16,16,16,8,2,NCCL,4,0.0028231870383024
3,IFFT,float32,16,16,16,8,2,NCCL,4,0.0005131280049681
1,IFFT,float32,16,16,16,8,2,NCCL,4,0.000226133968681
2,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004389688838273
0,IFFT,float32,16,16,16,8,2,NCCL,4,0.0005388329736888
8,IFFT,float32,16,16,16,8,2,NCCL,4,0.0005926601588726
11,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004388319794088
9,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004832339473068
10,IFFT,float32,16,16,16,8,2,NCCL,4,0.0006266669370234
6,IFFT,float32,16,16,16,8,2,NCCL,4,0.0006066840142011
14,IFFT,float32,16,16,16,8,2,NCCL,4,0.0006787979509681
13,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004193990025669
12,IFFT,float32,16,16,16,8,2,NCCL,4,0.0006501590833067
15,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004389479290693
7,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004371739923954
4,IFFT,float32,16,16,16,8,2,NCCL,4,0.0006852590013295
5,IFFT,float32,16,16,16,8,2,NCCL,4,0.0004416019655764
4,FFT,float32,16,16,16,1,16,NCCL,4,0.0003525130450725
5,FFT,float32,16,16,16,1,16,NCCL,4,0.0004233191721141
6,FFT,float32,16,16,16,1,16,NCCL,4,0.0004526739940047
7,FFT,float32,16,16,16,1,16,NCCL,4,0.0003987969830632
1,FFT,float32,16,16,16,1,16,NCCL,4,0.0005032119806855
0,FFT,float32,16,16,16,1,16,NCCL,4,0.0004767270293086
8,FFT,float32,16,16,16,1,16,NCCL,4,0.0004497580230236
10,FFT,float32,16,16,16,1,16,NCCL,4,0.0004621820989996
13,FFT,float32,16,16,16,1,16,NCCL,4,0.001129622105509
12,FFT,float32,16,16,16,1,16,NCCL,4,0.0011141940485686
2,FFT,float32,16,16,16,1,16,NCCL,4,0.0004738508723676
9,FFT,float32,16,16,16,1,16,NCCL,4,0.0004727069754153
15,FFT,float32,16,16,16,1,16,NCCL,4,0.001176520017907
14,FFT,float32,16,16,16,1,16,NCCL,4,0.0003430058714002
3,FFT,float32,16,16,16,1,16,NCCL,4,0.0004889660049229
11,FFT,float32,16,16,16,1,16,NCCL,4,0.0003830669447779
12,IFFT,float32,16,16,16,1,16,NCCL,4,0.0010291140060871
0,IFFT,float32,16,16,16,1,16,NCCL,4,0.0007718070410192
1,IFFT,float32,16,16,16,1,16,NCCL,4,0.0007870618719607
8,IFFT,float32,16,16,16,1,16,NCCL,4,0.0003392598591744
10,IFFT,float32,16,16,16,1,16,NCCL,4,0.0006750749889761
4,IFFT,float32,16,16,16,1,16,NCCL,4,0.000789979007095
14,IFFT,float32,16,16,16,1,16,NCCL,4,0.0006055599078536
2,IFFT,float32,16,16,16,1,16,NCCL,4,0.0008568190969526
11,IFFT,float32,16,16,16,1,16,NCCL,4,0.0007211139891296
9,IFFT,float32,16,16,16,1,16,NCCL,4,0.0007320609875023
5,IFFT,float32,16,16,16,1,16,NCCL,4,0.0007235258817672
13,IFFT,float32,16,16,16,1,16,NCCL,4,0.0010753818787634
15,IFFT,float32,16,16,16,1,16,NCCL,4,0.0005270109977573
3,IFFT,float32,16,16,16,1,16,NCCL,4,0.0008034261409193
7,IFFT,float32,16,16,16,1,16,NCCL,4,0.0006783700082451
6,IFFT,float32,16,16,16,1,16,NCCL,4,0.0009206470567733
8,FFT,float32,16,16,16,16,1,NCCL,4,0.0004203210119158
12,FFT,float32,16,16,16,16,1,NCCL,4,0.0005722460336983
10,FFT,float32,16,16,16,16,1,NCCL,4,0.0003456571139395
11,FFT,float32,16,16,16,16,1,NCCL,4,0.0003873228561133
9,FFT,float32,16,16,16,16,1,NCCL,4,0.0004115221090614
2,FFT,float32,16,16,16,16,1,NCCL,4,0.0004219149705022
14,FFT,float32,16,16,16,16,1,NCCL,4,0.000508246012032
3,FFT,float32,16,16,16,16,1,NCCL,4,0.0004723269958049
5,FFT,float32,16,16,16,16,1,NCCL,4,0.0005057039670646
15,FFT,float32,16,16,16,16,1,NCCL,4,0.0004770210944116
0,FFT,float32,16,16,16,16,1,NCCL,4,0.0005029682070016
6,FFT,float32,16,16,16,16,1,NCCL,4,0.0005353461019694
7,FFT,float32,16,16,16,16,1,NCCL,4,0.0004186138976365
4,FFT,float32,16,16,16,16,1,NCCL,4,0.0005483019631356
13,FFT,float32,16,16,16,16,1,NCCL,4,0.0003503079060465
1,FFT,float32,16,16,16,16,1,NCCL,4,0.0006073080003261
1,IFFT,float32,16,16,16,16,1,NCCL,4,0.0002628159709274
2,IFFT,float32,16,16,16,16,1,NCCL,4,0.0005235581193119
0,IFFT,float32,16,16,16,16,1,NCCL,4,0.0005906140431761
3,IFFT,float32,16,16,16,16,1,NCCL,4,0.000559362815693
11,IFFT,float32,16,16,16,16,1,NCCL,4,0.000426371814683
6,IFFT,float32,16,16,16,16,1,NCCL,4,0.0003977271262556
4,IFFT,float32,16,16,16,16,1,NCCL,4,0.0004402459599077
13,IFFT,float32,16,16,16,16,1,NCCL,4,0.0003607289399951
15,IFFT,float32,16,16,16,16,1,NCCL,4,0.0003745909780263
10,IFFT,float32,16,16,16,16,1,NCCL,4,0.0004710350185632
5,IFFT,float32,16,16,16,16,1,NCCL,4,0.0004362899344414
7,IFFT,float32,16,16,16,16,1,NCCL,4,0.0003626670222729
14,IFFT,float32,16,16,16,16,1,NCCL,4,0.0003495321143418
12,IFFT,float32,16,16,16,16,1,NCCL,4,0.0004182269331067
9,IFFT,float32,16,16,16,16,1,NCCL,4,0.000421839999035
8,IFFT,float32,16,16,16,16,1,NCCL,4,0.0003937170840799
7,FFT,float32,32,32,32,4,4,NCCL,4,0.0123529799748212
0,FFT,float32,32,32,32,4,4,NCCL,4,0.0003115921281278
9,FFT,float32,32,32,32,4,4,NCCL,4,0.012265499215573
11,FFT,float32,32,32,32,4,4,NCCL,4,0.0123658759985119
10,FFT,float32,32,32,32,4,4,NCCL,4,0.0123155759647488
6,FFT,float32,32,32,32,4,4,NCCL,4,0.0122559277806431
1,FFT,float32,32,32,32,4,4,NCCL,4,0.0004177920054644
8,FFT,float32,32,32,32,4,4,NCCL,4,0.0122404750436544
15,FFT,float32,32,32,32,4,4,NCCL,4,0.0137756511103361
14,FFT,float32,32,32,32,4,4,NCCL,4,0.0138690972235053
4,FFT,float32,32,32,32,4,4,NCCL,4,0.0122067960910499
3,FFT,float32,32,32,32,4,4,NCCL,4,0.0003707059659063
2,FFT,float32,32,32,32,4,4,NCCL,4,0.0003952709957957
13,FFT,float32,32,32,32,4,4,NCCL,4,0.0138598950579762
12,FFT,float32,32,32,32,4,4,NCCL,4,0.0140510071069002
5,FFT,float32,32,32,32,4,4,NCCL,4,0.0124447611160576
1,IFFT,float32,32,32,32,4,4,NCCL,4,0.0005926971789449
10,IFFT,float32,32,32,32,4,4,NCCL,4,0.0010903049260377
0,IFFT,float32,32,32,32,4,4,NCCL,4,0.0005891758482903
7,IFFT,float32,32,32,32,4,4,NCCL,4,0.0010220368858426
13,IFFT,float32,32,32,32,4,4,NCCL,4,0.0002287961542606
2,IFFT,float32,32,32,32,4,4,NCCL,4,0.0011252511758357
5,IFFT,float32,32,32,32,4,4,NCCL,4,0.0006108749657869
8,IFFT,float32,32,32,32,4,4,NCCL,4,0.0005967151373624
9,IFFT,float32,32,32,32,4,4,NCCL,4,0.0005233050324022
11,IFFT,float32,32,32,32,4,4,NCCL,4,0.0010505770333111
3,IFFT,float32,32,32,32,4,4,NCCL,4,0.0010856059379875
4,IFFT,float32,32,32,32,4,4,NCCL,4,0.0005751401185989
15,IFFT,float32,32,32,32,4,4,NCCL,4,0.000728647923097
6,IFFT,float32,32,32,32,4,4,NCCL,4,0.0011217140126973
14,IFFT,float32,32,32,32,4,4,NCCL,4,0.0008230139501392
12,IFFT,float32,32,32,32,4,4,NCCL,4,0.0002914858050644
1,FFT,float32,32,32,32,2,8,NCCL,4,0.0003882781602442
13,FFT,float32,32,32,32,2,8,NCCL,4,0.0202765739522874
8,FFT,float32,32,32,32,2,8,NCCL,4,0.0201948119793087
9,FFT,float32,32,32,32,2,8,NCCL,4,0.0202657701447606
10,FFT,float32,32,32,32,2,8,NCCL,4,0.0203038770705461
0,FFT,float32,32,32,32,2,8,NCCL,4,0.0003890928346663
2,FFT,float32,32,32,32,2,8,NCCL,4,0.0003807740285992
6,FFT,float32,32,32,32,2,8,NCCL,4,0.0009753261692821
12,FFT,float32,32,32,32,2,8,NCCL,4,0.0201757920440286
11,FFT,float32,32,32,32,2,8,NCCL,4,0.0202660539653152
3,FFT,float32,32,32,32,2,8,NCCL,4,0.0003294418565928
14,FFT,float32,32,32,32,2,8,NCCL,4,0.0201894401106983
7,FFT,float32,32,32,32,2,8,NCCL,4,0.0009491178207099
15,FFT,float32,32,32,32,2,8,NCCL,4,0.0201887029688805
5,FFT,float32,32,32,32,2,8,NCCL,4,0.0009694141335785
4,FFT,float32,32,32,32,2,8,NCCL,4,0.0004696999676525
1,IFFT,float32,32,32,32,2,8,NCCL,4,0.0005728579126298
0,IFFT,float32,32,32,32,2,8,NCCL,4,0.000603426946327
3,IFFT,float32,32,32,32,2,8,NCCL,4,0.0004820448812097
2,IFFT,float32,32,32,32,2,8,NCCL,4,0.0005869038868695
11,IFFT,float32,32,32,32,2,8,NCCL,4,0.000785426935181
8,IFFT,float32,32,32,32,2,8,NCCL,4,0.0008229890372604
14,IFFT,float32,32,32,32,2,8,NCCL,4,0.0008996489923447
15,IFFT,float32,32,32,32,2,8,NCCL,4,0.0008598139975219
4,IFFT,float32,32,32,32,2,8,NCCL,4,0.0002318189945071
6,IFFT,float32,32,32,32,2,8,NCCL,4,0.0006437448319047
10,IFFT,float32,32,32,32,2,8,NCCL,4,0.0008846330456435
12,IFFT,float32,32,32,32,2,8,NCCL,4,0.0004554311744868
13,IFFT,float32,32,32,32,2,8,NCCL,4,0.0007190559990704
5,IFFT,float32,32,32,32,2,8,NCCL,4,0.0004544961266219
9,IFFT,float32,32,32,32,2,8,NCCL,4,0.000868494156748
7,IFFT,float32,32,32,32,2,8,NCCL,4,0.0006709271110594
11,FFT,float32,32,32,32,8,2,NCCL,4,0.0010396689176559
10,FFT,float32,32,32,32,8,2,NCCL,4,0.0010206720326095
0,FFT,float32,32,32,32,8,2,NCCL,4,0.0033292020671069
5,FFT,float32,32,32,32,8,2,NCCL,4,0.0036659410689026
13,FFT,float32,32,32,32,8,2,NCCL,4,0.0014332791324704
8,FFT,float32,32,32,32,8,2,NCCL,4,0.0004803789779543
9,FFT,float32,32,32,32,8,2,NCCL,4,0.0002970288041979
1,FFT,float32,32,32,32,8,2,NCCL,4,0.0031881360337138
2,FFT,float32,32,32,32,8,2,NCCL,4,0.0023552479688078
7,FFT,float32,32,32,32,8,2,NCCL,4,0.000683395192027
15,FFT,float32,32,32,32,8,2,NCCL,4,0.0004965357948094
3,FFT,float32,32,32,32,8,2,NCCL,4,0.0023710648529231
6,FFT,float32,32,32,32,8,2,NCCL,4,0.0006372430361807
14,FFT,float32,32,32,32,8,2,NCCL,4,0.0005689810495823
12,FFT,float32,32,32,32,8,2,NCCL,4,0.0015921699814498
4,FFT,float32,32,32,32,8,2,NCCL,4,0.0038501608651131
3,IFFT,float32,32,32,32,8,2,NCCL,4,0.0008712830021977
1,IFFT,float32,32,32,32,8,2,NCCL,4,0.0008931369520723
0,IFFT,float32,32,32,32,8,2,NCCL,4,0.0005396388005465
2,IFFT,float32,32,32,32,8,2,NCCL,4,0.000504886964336
10,IFFT,float32,32,32,32,8,2,NCCL,4,0.0006318320520222
15,IFFT,float32,32,32,32,8,2,NCCL,4,0.0008615020196884
11,IFFT,float32,32,32,32,8,2,NCCL,4,0.0008143389131873
8,IFFT,float32,32,32,32,8,2,NCCL,4,0.000549134099856
9,IFFT,float32,32,32,32,8,2,NCCL,4,0.0008452259935438
12,IFFT,float32,32,32,32,8,2,NCCL,4,0.0005446809809654
7,IFFT,float32,32,32,32,8,2,NCCL,4,0.0010102649684995
14,IFFT,float32,32,32,32,8,2,NCCL,4,0.0004702878650277
6,IFFT,float32,32,32,32,8,2,NCCL,4,0.0006058500148355
4,IFFT,float32,32,32,32,8,2,NCCL,4,0.0002465969882905
13,IFFT,float32,32,32,32,8,2,NCCL,4,0.0008748460095375
5,IFFT,float32,32,32,32,8,2,NCCL,4,0.0005943300202488
4,FFT,float32,32,32,32,1,16,NCCL,4,0.0003814960364252
3,FFT,float32,32,32,32,1,16,NCCL,4,0.0004060128703713
8,FFT,float32,32,32,32,1,16,NCCL,4,0.0004793950356543
6,FFT,float32,32,32,32,1,16,NCCL,4,0.0003936309367418
5,FFT,float32,32,32,32,1,16,NCCL,4,0.0003872679080814
13,FFT,float32,32,32,32,1,16,NCCL,4,0.0003976039588451
0,FFT,float32,32,32,32,1,16,NCCL,4,0.0003775770310312
2,FFT,float32,32,32,32,1,16,NCCL,4,0.0004197601228952
1,FFT,float32,32,32,32,1,16,NCCL,4,0.0003639259375631
7,FFT,float32,32,32,32,1,16,NCCL,4,0.0004255280364304
14,FFT,float32,32,32,32,1,16,NCCL,4,0.0004516509361565
9,FFT,float32,32,32,32,1,16,NCCL,4,0.0004742499440908
11,FFT,float32,32,32,32,1,16,NCCL,4,0.0004990049637854
15,FFT,float32,32,32,32,1,16,NCCL,4,0.0004168872255831
12,FFT,float32,32,32,32,1,16,NCCL,4,0.0004033930599689
10,FFT,float32,32,32,32,1,16,NCCL,4,0.0004571049939841
14,IFFT,float32,32,32,32,1,16,NCCL,4,0.0006010478828102
12,IFFT,float32,32,32,32,1,16,NCCL,4,0.0005407829303294
0,IFFT,float32,32,32,32,1,16,NCCL,4,0.0004575161729007
10,IFFT,float32,32,32,32,1,16,NCCL,4,0.0003775230143219
15,IFFT,float32,32,32,32,1,16,NCCL,4,0.0005768230184912
13,IFFT,float32,32,32,32,1,16,NCCL,4,0.0004672498907893
3,IFFT,float32,32,32,32,1,16,NCCL,4,0.0005355570465326
5,IFFT,float32,32,32,32,1,16,NCCL,4,0.0004512609448283
2,IFFT,float32,32,32,32,1,16,NCCL,4,0.0005263269413262
8,IFFT,float32,32,32,32,1,16,NCCL,4,0.0007012530695647
11,IFFT,float32,32,32,32,1,16,NCCL,4,0.0006758568342775
1,IFFT,float32,32,32,32,1,16,NCCL,4,0.000552712008357
6,IFFT,float32,32,32,32,1,16,NCCL,4,0.0006396060343831
9,IFFT,float32,32,32,32,1,16,NCCL,4,0.0007029778789728
4,IFFT,float32,32,32,32,1,16,NCCL,4,0.0005136660765856
7,IFFT,float32,32,32,32,1,16,NCCL,4,0.0006363650318235
5,FFT,float32,32,32,32,16,1,NCCL,4,0.0003801109269261
3,FFT,float32,32,32,32,16,1,NCCL,4,0.0005616559647023
4,FFT,float32,32,32,32,16,1,NCCL,4,0.0003579510375857
6,FFT,float32,32,32,32,16,1,NCCL,4,0.0004855250008404
2,FFT,float32,32,32,32,16,1,NCCL,4,0.0005960490088909
9,FFT,float32,32,32,32,16,1,NCCL,4,0.0004648428875952
15,FFT,float32,32,32,32,16,1,NCCL,4,0.0006208841223269
7,FFT,float32,32,32,32,16,1,NCCL,4,0.0004296880215406
1,FFT,float32,32,32,32,16,1,NCCL,4,0.0005786740221083
11,FFT,float32,32,32,32,16,1,NCCL,4,0.0003952758852392
0,FFT,float32,32,32,32,16,1,NCCL,4,0.0006093999836593
8,FFT,float32,32,32,32,16,1,NCCL,4,0.0004711309447884
13,FFT,float32,32,32,32,16,1,NCCL,4,0.0005379940848797
10,FFT,float32,32,32,32,16,1,NCCL,4,0.0004388010129332
14,FFT,float32,32,32,32,16,1,NCCL,4,0.0006680989172309
12,FFT,float32,32,32,32,16,1,NCCL,4,0.0005330808926373
14,IFFT,float32,32,32,32,16,1,NCCL,4,0.0003684707917273
15,IFFT,float32,32,32,32,16,1,NCCL,4,0.0006224061362445
12,IFFT,float32,32,32,32,16,1,NCCL,4,0.0004644929431378
13,IFFT,float32,32,32,32,16,1,NCCL,4,0.000621885061264
3,IFFT,float32,32,32,32,16,1,NCCL,4,0.0006013289093971
0,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005231050308793
2,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005532160867005
1,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005748970434069
11,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005461289547383
7,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005284908693283
10,IFFT,float32,32,32,32,16,1,NCCL,4,0.0006095471326261
5,IFFT,float32,32,32,32,16,1,NCCL,4,0.0004740240983664
6,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005434558261185
9,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005361170042306
4,IFFT,float32,32,32,32,16,1,NCCL,4,0.0004943287931382
8,IFFT,float32,32,32,32,16,1,NCCL,4,0.0005244622007012
4,FFT,float32,64,64,64,4,4,NCCL,4,0.0241634398698806
7,FFT,float32,64,64,64,4,4,NCCL,4,0.0241607599891722
0,FFT,float32,64,64,64,4,4,NCCL,4,0.0004215249791741
3,FFT,float32,64,64,64,4,4,NCCL,4,0.0006165369413793
5,FFT,float32,64,64,64,4,4,NCCL,4,0.0240214541554451
2,FFT,float32,64,64,64,4,4,NCCL,4,0.0005249970126897
15,FFT,float32,64,64,64,4,4,NCCL,4,0.0229236839804798
12,FFT,float32,64,64,64,4,4,NCCL,4,0.0228546650614589
10,FFT,float32,64,64,64,4,4,NCCL,4,0.0249341551680117
6,FFT,float32,64,64,64,4,4,NCCL,4,0.0240902481600642
1,FFT,float32,64,64,64,4,4,NCCL,4,0.0004369430243968
13,FFT,float32,64,64,64,4,4,NCCL,4,0.0228698668070137
11,FFT,float32,64,64,64,4,4,NCCL,4,0.0251041220035403
9,FFT,float32,64,64,64,4,4,NCCL,4,0.0249244789592921
14,FFT,float32,64,64,64,4,4,NCCL,4,0.0228829600382596
8,FFT,float32,64,64,64,4,4,NCCL,4,0.0249332410749048
13,IFFT,float32,64,64,64,4,4,NCCL,4,0.0007006148807704
1,IFFT,float32,64,64,64,4,4,NCCL,4,0.0006654860917478
2,IFFT,float32,64,64,64,4,4,NCCL,4,0.0008396080229431
14,IFFT,float32,64,64,64,4,4,NCCL,4,0.0008835068438202
12,IFFT,float32,64,64,64,4,4,NCCL,4,0.0008705239742994
9,IFFT,float32,64,64,64,4,4,NCCL,4,0.0005031109321862
0,IFFT,float32,64,64,64,4,4,NCCL,4,0.0007551659364253
3,IFFT,float32,64,64,64,4,4,NCCL,4,0.0005752770230174
15,IFFT,float32,64,64,64,4,4,NCCL,4,0.0005180030129849
5,IFFT,float32,64,64,64,4,4,NCCL,4,0.0007276190444827
4,IFFT,float32,64,64,64,4,4,NCCL,4,0.0007619389798492
8,IFFT,float32,64,64,64,4,4,NCCL,4,0.0005866668652743
10,IFFT,float32,64,64,64,4,4,NCCL,4,0.0007127940189093
11,IFFT,float32,64,64,64,4,4,NCCL,4,0.0002604511100798
7,IFFT,float32,64,64,64,4,4,NCCL,4,0.0005427200812846
6,IFFT,float32,64,64,64,4,4,NCCL,4,0.0009430570062249
11,FFT,float32,64,64,64,2,8,NCCL,4,0.0077041080221533
9,FFT,float32,64,64,64,2,8,NCCL,4,0.007776035927236
12,FFT,float32,64,64,64,2,8,NCCL,4,0.0076933000236749
13,FFT,float32,64,64,64,2,8,NCCL,4,0.0078097051009535
10,FFT,float32,64,64,64,2,8,NCCL,4,0.0078641008585691
3,FFT,float32,64,64,64,2,8,NCCL,4,0.0006303910631686
7,FFT,float32,64,64,64,2,8,NCCL,4,0.0005231108516454
8,FFT,float32,64,64,64,2,8,NCCL,4,0.0077720298431813
1,FFT,float32,64,64,64,2,8,NCCL,4,0.0006049359217286
14,FFT,float32,64,64,64,2,8,NCCL,4,0.0077284888830035
0,FFT,float32,64,64,64,2,8,NCCL,4,0.0005843599792569
2,FFT,float32,64,64,64,2,8,NCCL,4,0.00059425807558
6,FFT,float32,64,64,64,2,8,NCCL,4,0.0005503199063241
15,FFT,float32,64,64,64,2,8,NCCL,4,0.0076794421765953
5,FFT,float32,64,64,64,2,8,NCCL,4,0.0005004010163247
4,FFT,float32,64,64,64,2,8,NCCL,4,0.0005332299042493
6,IFFT,float32,64,64,64,2,8,NCCL,4,0.0007585398852825
7,IFFT,float32,64,64,64,2,8,NCCL,4,0.0006379180122166
1,IFFT,float32,64,64,64,2,8,NCCL,4,0.0005519031547009
2,IFFT,float32,64,64,64,2,8,NCCL,4,0.0005208870861679
0,IFFT,float32,64,64,64,2,8,NCCL,4,0.000591326970607
3,IFFT,float32,64,64,64,2,8,NCCL,4,0.0005065209697932
11,IFFT,float32,64,64,64,2,8,NCCL,4,0.0007666158489882
8,IFFT,float32,64,64,64,2,8,NCCL,4,0.0008521238341927
9,IFFT,float32,64,64,64,2,8,NCCL,4,0.0008327020332217
4,IFFT,float32,64,64,64,2,8,NCCL,4,0.0005744921509176
10,IFFT,float32,64,64,64,2,8,NCCL,4,0.0006861500442028
13,IFFT,float32,64,64,64,2,8,NCCL,4,0.0005947770550847
12,IFFT,float32,64,64,64,2,8,NCCL,4,0.0008365621324628
5,IFFT,float32,64,64,64,2,8,NCCL,4,0.0003780371043831
15,IFFT,float32,64,64,64,2,8,NCCL,4,0.000881551997736
14,IFFT,float32,64,64,64,2,8,NCCL,4,0.0010427851229906
2,FFT,float32,64,64,64,8,2,NCCL,4,0.0003737090155482
15,FFT,float32,64,64,64,8,2,NCCL,4,0.0004724150057882
7,FFT,float32,64,64,64,8,2,NCCL,4,0.0016210000030696
6,FFT,float32,64,64,64,8,2,NCCL,4,0.0016307129990309
1,FFT,float32,64,64,64,8,2,NCCL,4,0.0005555599927902
10,FFT,float32,64,64,64,8,2,NCCL,4,0.0015884658787399
14,FFT,float32,64,64,64,8,2,NCCL,4,0.0004802239127457
5,FFT,float32,64,64,64,8,2,NCCL,4,0.0024694770108908
4,FFT,float32,64,64,64,8,2,NCCL,4,0.0025523758959025
3,FFT,float32,64,64,64,8,2,NCCL,4,0.0004054228775203
