IFFT-cont,float64,256,256,256,1,8,NCCL,1,81.1659,0.6377,0.7862,0.6942,0.0478,0.6377,6376,33554432,33554432,67108864
FFT-noncont,float64,256,256,256,1,8,NCCL,1,9684.9485,0.5880,70.2438,7.5613,20.8942,0.5932,5736,16777216,33554432,67108864
IFFT-noncont,float64,256,256,256,1,8,NCCL,1,81.3636,0.6467,0.6908,0.6607,0.0151,0.6908,6376,33554432,33554432,67108864
FFT-cont,float64,256,256,256,8,1,NCCL,1,9571.7430,0.5813,69.9280,7.5373,20.7969,0.6617,5736,16777216,33554432,67108864
IFFT-cont,float64,256,256,256,8,1,NCCL,1,81.3226,0.6434,0.6865,0.6593,0.0123,0.6865,6376,33554432,33554432,67108864
FFT-noncont,float64,256,256,256,8,1,NCCL,1,9637.3643,1.3145,63.4613,7.5387,18.6409,1.3158,5736,16777216,33554432,67108864
IFFT-noncont,float64,256,256,256,8,1,NCCL,1,82.8265,1.4561,1.6345,1.4889,0.0501,1.4762,6376,33554432,33554432,67108864
FFT-cont,float64,256,256,256,4,2,NCCL,1,8098.4348,0.8892,71.1235,7.9419,21.0605,0.9221,5736,16777216,33554432,67108864
IFFT-cont,float64,256,256,256,4,2,NCCL,1,83.1801,0.9977,1.0736,1.0265,0.0230,0.9977,6376,33554432,33554432,67108864
FFT-noncont,float64,256,256,256,4,2,NCCL,1,8170.4041,1.5443,67.2821,8.1571,19.7084,1.5443,5736,16777216,33554432,67108864
IFFT-noncont,float64,256,256,256,4,2,NCCL,1,73.6100,1.7376,1.8851,1.7675,0.0424,1.7513,6376,33554432,33554432,67108864
FFT-cont,float64,512,512,512,2,4,NCCL,1,8240.4710,6.9091,91.9884,15.4464,25.5140,6.9497,5608,134217728,268435456,536870912
IFFT-cont,float64,512,512,512,2,4,NCCL,1,84.0569,6.9760,7.4474,7.3210,0.1261,6.9760,5480,268435456,268435456,536870912
FFT-noncont,float64,512,512,512,2,4,NCCL,1,8443.9855,8.3281,77.2407,15.2733,20.6558,8.4250,5608,134217728,268435456,536870912
IFFT-noncont,float64,512,512,512,2,4,NCCL,1,78.5132,8.7579,9.0371,8.9163,0.0962,8.8009,5480,268435456,268435456,536870912
FFT-cont,float64,512,512,512,1,8,NCCL,1,9788.2445,3.6190,74.2602,10.7390,21.1737,3.6688,5608,134217728,268435456,536870912
IFFT-cont,float64,512,512,512,1,8,NCCL,1,86.8909,4.0820,4.1402,4.1022,0.0174,4.1178,5480,268435456,268435456,536870912
FFT-noncont,float64,512,512,512,1,8,NCCL,1,9764.0844,3.6812,72.0988,10.5460,20.5176,3.6812,5608,134217728,268435456,536870912
IFFT-noncont,float64,512,512,512,1,8,NCCL,1,83.8321,4.1194,4.1802,4.1598,0.0170,4.1549,5480,268435456,268435456,536870912
FFT-cont,float64,512,512,512,8,1,NCCL,1,9610.8754,3.6559,76.4436,10.9727,21.8236,3.7114,5608,134217728,268435456,536870912
IFFT-cont,float64,512,512,512,8,1,NCCL,1,83.8342,4.0474,4.1497,4.0939,0.0305,4.1497,5480,268435456,268435456,536870912
FFT-noncont,float64,512,512,512,8,1,NCCL,1,9691.0796,5.2907,74.4649,12.2300,20.7450,5.3315,5608,134217728,268435456,536870912
IFFT-noncont,float64,512,512,512,8,1,NCCL,1,87.9735,6.0788,6.1258,6.0965,0.0158,6.1258,5480,268435456,268435456,536870912
FFT-cont,float64,512,512,512,4,2,NCCL,1,8129.8865,6.8837,76.1168,13.8902,20.7422,6.8837,5608,134217728,268435456,536870912
IFFT-cont,float64,512,512,512,4,2,NCCL,1,79.2836,7.3129,7.4371,7.3924,0.0337,7.3990,5480,268435456,268435456,536870912
FFT-noncont,float64,512,512,512,4,2,NCCL,1,8005.0702,8.6686,81.8743,16.0652,21.9365,8.8273,5608,134217728,268435456,536870912
IFFT-noncont,float64,512,512,512,4,2,NCCL,1,135.5859,9.5294,9.8047,9.6538,0.0946,9.5855,5480,268435456,268435456,536870912
FFT-cont,float64,1024,1024,1024,2,4,NCCL,1,8298.8176,41.8188,114.5098,49.4423,21.6934,41.8701,5608,1073741824,2147483648,4294967296
IFFT-cont,float64,1024,1024,1024,2,4,NCCL,1,124.0313,44.7463,46.6277,45.1857,0.5354,44.8647,5480,2147483648,2147483648,4294967296
FFT-noncont,float64,1024,1024,1024,2,4,NCCL,1,8257.5604,43.6447,115.9618,51.5271,21.5035,43.8177,5608,1073741824,2147483648,4294967296
IFFT-noncont,float64,1024,1024,1024,2,4,NCCL,1,134.5217,46.9332,51.7944,47.9024,1.5872,46.9987,5480,2147483648,2147483648,4294967296
FFT-cont,float64,1024,1024,1024,1,8,NCCL,1,9756.8511,27.9176,148.6321,40.4361,36.0682,27.9254,5608,1073741824,2147483648,4294967296
IFFT-cont,float64,1024,1024,1024,1,8,NCCL,1,109.6457,31.2554,32.8587,31.9105,0.7180,31.2741,5480,2147483648,2147483648,4294967296
FFT-noncont,float64,1024,1024,1024,1,8,NCCL,1,9581.2825,33.3724,103.1474,40.9563,20.7435,33.4692,5608,1073741824,2147483648,4294967296
IFFT-noncont,float64,1024,1024,1024,1,8,NCCL,1,120.4689,36.6242,41.2734,38.3872,2.0055,36.7430,5480,2147483648,2147483648,4294967296
FFT-cont,float64,1024,1024,1024,8,1,NCCL,1,9713.8989,27.8040,95.0888,34.9850,20.0380,28.0263,5608,1073741824,2147483648,4294967296
IFFT-cont,float64,1024,1024,1024,8,1,NCCL,1,110.0830,30.9501,32.7823,31.6705,0.6847,31.0067,5480,2147483648,2147483648,4294967296
FFT-noncont,float64,1024,1024,1024,8,1,NCCL,1,9597.5871,36.3077,108.5465,43.8570,21.5696,36.3653,5608,1073741824,2147483648,4294967296
IFFT-noncont,float64,1024,1024,1024,8,1,NCCL,1,120.8305,39.4774,44.2427,40.9262,1.9883,39.4774,5480,2147483648,2147483648,4294967296
FFT-cont,float64,1024,1024,1024,4,2,NCCL,1,8185.6768,41.1432,110.3023,48.4142,20.6325,41.2938,5608,1073741824,2147483648,4294967296
IFFT-cont,float64,1024,1024,1024,4,2,NCCL,1,118.3525,44.0323,47.4650,44.5797,1.0107,44.0820,5480,2147483648,2147483648,4294967296
FFT-noncont,float64,1024,1024,1024,4,2,NCCL,1,8115.6753,42.3426,114.0809,50.0834,21.3528,42.3426,5608,1073741824,2147483648,4294967296
IFFT-noncont,float64,1024,1024,1024,4,2,NCCL,1,144.8983,45.6627,49.8190,46.5347,1.4828,45.7102,5480,2147483648,2147483648,4294967296
