30,FFT,float32,1024,1024,1024,4,8,NCCL,4,11398.1771,125.1937,241.2092,137.9656,34.4245,127.6084
30,IFFT,float32,1024,1024,1024,4,8,NCCL,4,480.4386,127.0713,128.2059,127.5485,0.3832,128.0929
26,FFT,float32,1024,1024,1024,4,8,NCCL,4,11514.8930,125.1502,240.8216,137.6156,34.4106,126.8868
26,IFFT,float32,1024,1024,1024,4,8,NCCL,4,480.2984,126.6616,128.4255,127.8669,0.5122,128.0792
28,FFT,float32,1024,1024,1024,4,8,NCCL,4,11378.1143,125.5782,242.0317,138.0227,34.6766,126.9061
28,IFFT,float32,1024,1024,1024,4,8,NCCL,4,479.8230,126.5010,128.0749,127.5545,0.4132,127.8191
25,FFT,float32,1024,1024,1024,4,8,NCCL,4,11517.1611,125.1528,264.6742,139.6084,41.6891,125.8865
25,IFFT,float32,1024,1024,1024,4,8,NCCL,4,478.4800,127.5619,129.5312,128.2533,0.6094,128.3412
31,FFT,float32,1024,1024,1024,4,8,NCCL,4,11412.2500,125.2878,241.2010,137.9318,34.4331,127.1636
31,IFFT,float32,1024,1024,1024,4,8,NCCL,4,480.7089,126.8324,128.2968,127.5456,0.4375,128.2968
29,FFT,float32,1024,1024,1024,4,8,NCCL,4,11337.7043,125.4061,241.5175,137.9722,34.5253,126.6411
29,IFFT,float32,1024,1024,1024,4,8,NCCL,4,480.2058,126.3944,128.1141,127.5502,0.4883,127.8261
24,FFT,float32,1024,1024,1024,4,8,NCCL,4,11335.9666,125.1094,264.3591,139.5645,41.5994,125.6620
24,IFFT,float32,1024,1024,1024,4,8,NCCL,4,478.4341,127.3134,129.2769,128.2946,0.5462,128.2494
27,FFT,float32,1024,1024,1024,4,8,NCCL,4,11338.6803,125.0078,241.7093,137.6806,34.6879,126.8361
27,IFFT,float32,1024,1024,1024,4,8,NCCL,4,480.2407,126.6166,128.4823,127.8990,0.6366,128.2173
16,FFT,float32,1024,1024,1024,4,8,NCCL,4,11211.8319,124.9419,262.4320,139.2271,41.0697,125.6353
16,IFFT,float32,1024,1024,1024,4,8,NCCL,4,640.3138,127.6132,129.4543,128.4537,0.5323,128.3391
20,FFT,float32,1024,1024,1024,4,8,NCCL,4,11259.0100,125.3687,263.0556,140.0839,40.9974,127.1870
20,IFFT,float32,1024,1024,1024,4,8,NCCL,4,641.6222,126.6166,128.2431,127.5856,0.3895,127.5373
19,FFT,float32,1024,1024,1024,4,8,NCCL,4,11209.9152,124.9140,265.3329,139.9979,41.7873,127.1257
19,IFFT,float32,1024,1024,1024,4,8,NCCL,4,642.0721,126.9991,128.6368,127.9523,0.5607,128.1148
10,FFT,float32,1024,1024,1024,4,8,NCCL,4,10876.3734,124.9321,261.1977,139.6365,40.5292,126.8982
10,IFFT,float32,1024,1024,1024,4,8,NCCL,4,883.5557,126.7705,129.1908,127.8765,0.6415,128.0429
23,FFT,float32,1024,1024,1024,4,8,NCCL,4,11240.1006,125.1532,264.4191,140.2920,41.3838,127.4251
23,IFFT,float32,1024,1024,1024,4,8,NCCL,4,642.6374,126.9827,128.2086,127.5723,0.4272,128.2086
22,FFT,float32,1024,1024,1024,4,8,NCCL,4,11200.3584,125.2098,264.6673,140.3175,41.4586,127.3847
22,IFFT,float32,1024,1024,1024,4,8,NCCL,4,642.3090,126.7979,128.1667,127.5637,0.4099,128.1628
