rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
4,FFT,float32,1024,1024,1024,1,8,NCCL,1,11273.3458,12.9482,97.5725,21.8273,25.2497,13.2432
4,IFFT,float32,1024,1024,1024,1,8,NCCL,1,228.0919,12.5198,12.9335,12.698,0.1212,12.8223
0,FFT,float32,1024,1024,1024,1,8,NCCL,1,11275.6886,13.3869,110.4369,23.2731,29.0548,13.5194
0,IFFT,float32,1024,1024,1024,1,8,NCCL,1,228.2307,12.4601,12.7208,12.5819,0.078,12.5438
7,FFT,float32,1024,1024,1024,1,8,NCCL,1,11396.5032,12.8775,98.051,21.8806,25.3917,13.1654
7,IFFT,float32,1024,1024,1024,1,8,NCCL,1,227.8341,12.6386,12.8574,12.703,0.0639,12.8574
1,FFT,float32,1024,1024,1024,1,8,NCCL,1,11271.1541,13.1505,138.081,25.8355,37.4157,13.1617
1,IFFT,float32,1024,1024,1024,1,8,NCCL,1,227.5753,12.5913,12.8936,12.7466,0.096,12.7937
6,FFT,float32,1024,1024,1024,1,8,NCCL,1,11275.0675,13.1037,97.855,21.843,25.3382,13.2535
6,IFFT,float32,1024,1024,1024,1,8,NCCL,1,228.1153,12.4187,12.9191,12.7032,0.1469,12.7898
2,FFT,float32,1024,1024,1024,1,8,NCCL,1,11422.9562,13.1632,100.9804,22.24,26.2475,13.2558
2,IFFT,float32,1024,1024,1024,1,8,NCCL,1,227.7934,12.3382,12.7005,12.579,0.102,12.6078
3,FFT,float32,1024,1024,1024,1,8,NCCL,1,11272.7178,13.1219,97.2842,21.8423,25.148,13.2037
3,IFFT,float32,1024,1024,1024,1,8,NCCL,1,228.079,12.4737,12.8191,12.6499,0.1152,12.8191
6,FFT,float32,1024,1024,1024,8,1,NCCL,1,10507.5095,11.4705,101.8248,20.5959,27.0764,11.6931
6,IFFT,float32,1024,1024,1024,8,1,NCCL,1,255.128,15.7258,16.1569,15.9465,0.105,15.7258
4,FFT,float32,1024,1024,1024,8,1,NCCL,1,10567.7901,11.4996,101.7894,20.6797,27.0368,11.9126
4,IFFT,float32,1024,1024,1024,8,1,NCCL,1,255.3491,15.6489,16.3549,15.8734,0.1876,15.8277
3,FFT,float32,1024,1024,1024,8,1,NCCL,1,10390.9845,11.461,101.3605,20.5817,26.9264,11.7022
3,IFFT,float32,1024,1024,1024,8,1,NCCL,1,255.8123,15.6807,16.1121,15.8793,0.148,15.9234
0,FFT,float32,1024,1024,1024,8,1,NCCL,1,10507.9896,11.3822,103.9367,20.7564,27.727,11.4167
0,IFFT,float32,1024,1024,1024,8,1,NCCL,1,255.4452,15.4178,16.2037,15.9263,0.2003,16.0589
2,FFT,float32,1024,1024,1024,8,1,NCCL,1,10635.65,11.4146,131.5825,23.6325,35.9837,11.9498
2,IFFT,float32,1024,1024,1024,8,1,NCCL,1,254.7745,15.617,16.3384,15.8895,0.1902,15.8069
5,FFT,float32,1024,1024,1024,8,1,NCCL,1,10552.9622,11.488,102.74,20.7389,27.3339,11.7368
5,IFFT,float32,1024,1024,1024,8,1,NCCL,1,254.8681,15.725,16.0571,15.8673,0.1164,15.9811
7,FFT,float32,1024,1024,1024,8,1,NCCL,1,10524.4229,11.4835,102.0155,20.6528,27.121,11.7214
7,IFFT,float32,1024,1024,1024,8,1,NCCL,1,254.4118,15.666,16.0103,15.8655,0.0966,16.0103
1,FFT,float32,1024,1024,1024,8,1,NCCL,1,10388.4781,11.4807,101.7704,20.6137,27.0524,11.7339
1,IFFT,float32,1024,1024,1024,8,1,NCCL,1,255.2827,15.4022,16.361,15.9398,0.2224,15.9212
7,FFT,float32,1024,1024,1024,4,2,NCCL,1,6858.032,19.1574,140.0199,31.6417,36.1284,19.5094
7,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3359.703,59.9952,62.5951,60.983,0.8699,60.7928
2,FFT,float32,1024,1024,1024,4,2,NCCL,1,6983.7639,19.277,173.4699,35.0273,46.1485,19.5076
2,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3446.0343,60.0839,62.9174,61.0046,0.9854,60.7614
6,FFT,float32,1024,1024,1024,4,2,NCCL,1,6889.4228,15.7405,140.5727,28.5332,37.3477,15.9492
6,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3363.5865,63.5358,66.1584,64.4941,0.9482,64.2969
5,FFT,float32,1024,1024,1024,4,2,NCCL,1,6847.8825,19.1516,156.0382,33.1516,40.9636,19.4227
5,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3381.0508,60.0829,62.4325,61.0638,0.849,60.9696
0,FFT,float32,1024,1024,1024,4,2,NCCL,1,6696.8439,19.1906,155.341,33.1811,40.7217,19.4994
0,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3520.9572,60.1894,62.5429,61.0133,0.838,60.8766
4,FFT,float32,1024,1024,1024,4,2,NCCL,1,6863.0712,15.7308,141.2123,28.5506,37.5548,15.976
4,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3384.9665,63.504,66.0393,64.5022,0.951,64.0629
3,FFT,float32,1024,1024,1024,4,2,NCCL,1,6810.046,15.7442,139.4098,28.3644,37.0155,16.0023
3,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3450.0635,63.5847,66.668,64.5957,1.1206,64.2675
1,FFT,float32,1024,1024,1024,4,2,NCCL,1,6689.4428,15.794,165.95,31.0031,44.9827,16.0498
1,IFFT,float32,1024,1024,1024,4,2,NCCL,1,3525.0565,63.6715,66.2709,64.5554,1.0038,64.1177
6,FFT,float32,2048,2048,2048,2,4,NCCL,1,7218.4566,153.6589,246.9649,163.6528,27.7744,154.6675
6,IFFT,float32,2048,2048,2048,2,4,NCCL,1,3893.3273,597.6308,600.808,598.9489,0.9014,600.808
7,FFT,float32,2048,2048,2048,2,4,NCCL,1,7211.34,153.4199,246.5465,163.6232,27.6462,154.9522
7,IFFT,float32,2048,2048,2048,2,4,NCCL,1,3893.1708,597.9688,600.5881,598.9953,0.7786,600.5881
0,FFT,float32,2048,2048,2048,2,4,NCCL,1,6941.557,153.71,273.4885,166.4941,35.6685,154.8957
0,IFFT,float32,2048,2048,2048,2,4,NCCL,1,4225.4864,597.4055,600.6663,598.7726,0.9268,600.6663
1,FFT,float32,2048,2048,2048,2,4,NCCL,1,6892.9764,153.3836,304.4664,169.6277,44.9511,155.3564
1,IFFT,float32,2048,2048,2048,2,4,NCCL,1,4224.8971,597.3793,600.3123,598.7422,0.8906,600.3123
5,FFT,float32,2048,2048,2048,2,4,NCCL,1,7217.9041,123.4565,273.3319,138.6974,44.8785,123.6736
5,IFFT,float32,2048,2048,2048,2,4,NCCL,1,3924.3012,627.6097,630.6707,629.5493,0.8962,630.5067
2,FFT,float32,2048,2048,2048,2,4,NCCL,1,6878.6404,123.4396,265.2715,138.3213,42.3223,125.5502
2,IFFT,float32,2048,2048,2048,2,4,NCCL,1,4254.6496,627.8929,630.7764,629.1392,0.916,630.7764
3,FFT,float32,2048,2048,2048,2,4,NCCL,1,6882.2157,123.3494,246.3888,136.1255,36.7559,123.7484
3,IFFT,float32,2048,2048,2048,2,4,NCCL,1,4255.7803,627.1047,630.8306,629.4138,1.0033,630.3779
4,FFT,float32,2048,2048,2048,2,4,NCCL,1,7208.6225,123.256,247.4505,136.4711,36.999,124.8857
4,IFFT,float32,2048,2048,2048,2,4,NCCL,1,3922.7154,627.9692,631.4367,629.2422,1.0454,631.4367
5,FFT,float32,2048,2048,2048,1,8,NCCL,1,11185.8595,152.8569,254.5193,163.3735,30.3829,153.4448
5,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.3879,96.8933,97.7119,97.1533,0.2186,97.0185
7,FFT,float32,2048,2048,2048,1,8,NCCL,1,11140.3977,152.4377,238.4591,161.6588,25.6018,153.3101
7,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.157,96.6733,98.1621,97.2771,0.3841,97.0792
6,FFT,float32,2048,2048,2048,1,8,NCCL,1,11120.1881,152.7517,238.7977,161.669,25.7107,152.8677
6,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.4376,96.8755,97.6271,97.3094,0.2231,97.5173
3,FFT,float32,2048,2048,2048,1,8,NCCL,1,11119.4699,152.6491,236.3918,161.4511,24.9818,152.8638
3,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.0352,96.9238,99.3115,97.4777,0.6713,97.5713
0,FFT,float32,2048,2048,2048,1,8,NCCL,1,11120.0583,152.7493,250.4874,162.896,29.1979,153.0614
0,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.2757,96.9271,97.7549,97.277,0.2117,97.4094
4,FFT,float32,2048,2048,2048,1,8,NCCL,1,11138.7663,152.9662,239.3869,161.8255,25.8545,153.285
4,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.4343,96.6503,97.8049,97.1952,0.2841,97.0864
1,FFT,float32,2048,2048,2048,1,8,NCCL,1,11133.7622,152.7521,264.7471,164.3378,33.4703,153.302
1,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.5302,96.9069,97.6758,97.2164,0.1947,97.1887
2,FFT,float32,2048,2048,2048,1,8,NCCL,1,11376.3815,152.8017,248.0447,162.5799,28.4887,153.2446
2,IFFT,float32,2048,2048,2048,1,8,NCCL,1,323.1867,96.992,97.5543,97.3105,0.162,97.1756
6,FFT,float32,2048,2048,2048,8,1,NCCL,1,10394.6776,90.6527,176.7617,99.5423,25.7402,91.0204
6,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.4698,170.8904,171.7722,171.2656,0.2342,171.0969
5,FFT,float32,2048,2048,2048,8,1,NCCL,1,10394.786,90.5392,197.4774,101.4706,32.0026,90.9404
5,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.508,171.1542,171.7733,171.4546,0.1793,171.6306
7,FFT,float32,2048,2048,2048,8,1,NCCL,1,10473.9575,90.7576,176.9536,99.5322,25.8073,91.0564
7,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.5345,171.1024,171.6834,171.3336,0.1742,171.5184
2,FFT,float32,2048,2048,2048,8,1,NCCL,1,10468.1777,90.3941,179.9983,99.5928,26.8022,90.9066
2,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.9374,171.2428,172.1101,171.619,0.2492,172.1101
4,FFT,float32,2048,2048,2048,8,1,NCCL,1,10395.7616,90.8107,177.6243,99.6186,26.002,90.987
4,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.7519,171.0718,171.581,171.2734,0.1556,171.3816
3,FFT,float32,2048,2048,2048,8,1,NCCL,1,10422.0855,90.7386,175.7866,99.4245,25.4545,90.8744
3,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.3514,171.0164,172.6115,171.3965,0.4349,171.4166
1,FFT,float32,2048,2048,2048,8,1,NCCL,1,10391.4618,90.748,235.8257,105.4161,43.47,91.0475
1,IFFT,float32,2048,2048,2048,8,1,NCCL,1,386.8965,171.0013,171.7323,171.2784,0.1898,171.1413
0,FFT,float32,2048,2048,2048,8,1,NCCL,1,10582.1876,90.7358,197.0548,101.707,31.7835,91.0932
0,IFFT,float32,2048,2048,2048,8,1,NCCL,1,387.2596,170.8568,171.8863,171.1891,0.3,171.446
5,FFT,float32,2048,2048,2048,4,2,NCCL,1,7058.0232,152.7799,267.4899,164.6837,34.2696,153.0647
5,IFFT,float32,2048,2048,2048,4,2,NCCL,1,3969.9781,599.7744,602.448,600.8221,0.8233,600.0612
2,FFT,float32,2048,2048,2048,4,2,NCCL,1,7015.0745,152.7135,262.2959,164.2342,32.689,153.5022
2,IFFT,float32,2048,2048,2048,4,2,NCCL,1,4040.0593,599.5663,602.0395,600.7805,0.7447,600.0057
0,FFT,float32,2048,2048,2048,4,2,NCCL,1,6867.3826,152.7684,263.9877,164.3476,33.2162,152.7684
0,IFFT,float32,2048,2048,2048,4,2,NCCL,1,4167.9823,599.1424,602.2374,600.811,0.8801,600.7453
7,FFT,float32,2048,2048,2048,4,2,NCCL,1,7287.7267,152.8494,247.2017,162.8319,28.1259,152.9649
7,IFFT,float32,2048,2048,2048,4,2,NCCL,1,3948.7977,599.1793,602.6393,600.6057,0.9653,600.2529
6,FFT,float32,2048,2048,2048,4,2,NCCL,1,7135.8727,123.7804,247.9359,136.3706,37.1886,124.0432
6,IFFT,float32,2048,2048,2048,4,2,NCCL,1,3978.4858,628.1825,632.8577,630.0861,1.199,629.713
4,FFT,float32,2048,2048,2048,4,2,NCCL,1,7087.4903,123.4065,246.5863,136.2128,36.7925,123.6012
4,IFFT,float32,2048,2048,2048,4,2,NCCL,1,3999.6216,628.8475,632.7792,630.1856,1.0069,630.0353
3,FFT,float32,2048,2048,2048,4,2,NCCL,1,7004.0159,123.4296,246.6312,136.3054,36.7765,124.2946
3,IFFT,float32,2048,2048,2048,4,2,NCCL,1,4069.8724,628.9193,632.0219,630.0798,0.8123,629.4049
1,FFT,float32,2048,2048,2048,4,2,NCCL,1,6856.6043,123.2244,264.2492,137.9908,42.0872,123.2244
1,IFFT,float32,2048,2048,2048,4,2,NCCL,1,4197.6764,628.6691,632.6429,630.2128,1.0744,630.7296
6,FFT,float64,1024,1024,1024,2,4,NCCL,1,7308.6478,41.6019,176.2215,55.4358,40.2627,41.6019
6,IFFT,float64,1024,1024,1024,2,4,NCCL,1,3753.8973,112.897,114.7338,113.6079,0.5227,114.0583
7,FFT,float64,1024,1024,1024,2,4,NCCL,1,7476.543,41.5989,175.0553,55.3165,39.914,41.5989
7,IFFT,float64,1024,1024,1024,2,4,NCCL,1,3753.7835,112.7171,115.0072,113.6411,0.6195,114.1025
1,FFT,float64,1024,1024,1024,2,4,NCCL,1,6974.0036,41.8439,203.6052,58.2438,48.454,42.0949
1,IFFT,float64,1024,1024,1024,2,4,NCCL,1,4110.0181,112.823,113.9838,113.4457,0.3702,113.4127
3,FFT,float64,1024,1024,1024,2,4,NCCL,1,6972.6491,34.4071,178.1781,49.0761,43.0346,34.9391
3,IFFT,float64,1024,1024,1024,2,4,NCCL,1,4118.6893,119.7727,121.5221,120.7548,0.5381,120.3372
4,FFT,float64,1024,1024,1024,2,4,NCCL,1,7363.4065,34.133,176.2963,48.6832,42.5382,34.133
4,IFFT,float64,1024,1024,1024,2,4,NCCL,1,3761.8446,120.2451,122.4216,121.1347,0.5952,121.6574
5,FFT,float64,1024,1024,1024,2,4,NCCL,1,7476.3252,34.2224,201.8519,51.3312,50.174,34.334
5,IFFT,float64,1024,1024,1024,2,4,NCCL,1,3761.9681,119.7126,122.2428,120.9596,0.6639,120.9579
2,FFT,float64,1024,1024,1024,2,4,NCCL,1,6954.9463,34.5141,192.3161,50.447,47.2898,34.5141
2,IFFT,float64,1024,1024,1024,2,4,NCCL,1,4118.9251,120.1176,121.5082,120.8767,0.4014,121.2835
0,FFT,float64,1024,1024,1024,2,4,NCCL,1,7019.6426,41.7397,202.5195,58.1512,48.1232,42.0681
0,IFFT,float64,1024,1024,1024,2,4,NCCL,1,4110.1539,112.7798,113.9285,113.4268,0.4069,113.4492
3,FFT,float64,1024,1024,1024,1,8,NCCL,1,10912.0495,25.7419,137.5708,37.9143,33.2289,26.0653
3,IFFT,float64,1024,1024,1024,1,8,NCCL,1,241.1431,25.7171,27.3306,26.5994,0.6079,26.3059
2,FFT,float64,1024,1024,1024,1,8,NCCL,1,10914.5375,25.7964,166.8682,40.9223,41.99,26.456
2,IFFT,float64,1024,1024,1024,1,8,NCCL,1,241.7107,25.5766,28.5366,26.6481,0.8923,25.7393
7,FFT,float64,1024,1024,1024,1,8,NCCL,1,10970.8225,25.7982,138.1484,38.0048,33.3911,26.206
7,IFFT,float64,1024,1024,1024,1,8,NCCL,1,242.0227,25.682,27.4033,26.542,0.6643,25.8798
6,FFT,float64,1024,1024,1024,1,8,NCCL,1,10916.6149,25.9385,137.7943,37.9376,33.295,25.9385
6,IFFT,float64,1024,1024,1024,1,8,NCCL,1,241.0253,25.5844,27.4244,26.6039,0.7025,26.3551
4,FFT,float64,1024,1024,1024,1,8,NCCL,1,10960.788,25.7242,135.9551,37.788,32.733,25.8995
4,IFFT,float64,1024,1024,1024,1,8,NCCL,1,241.2079,25.6218,28.6749,26.7149,0.892,26.3209
0,FFT,float64,1024,1024,1024,1,8,NCCL,1,10940.6001,25.5858,138.2139,37.9931,33.4179,26.3671
0,IFFT,float64,1024,1024,1024,1,8,NCCL,1,241.8628,25.6686,27.3249,26.5798,0.613,25.9446
1,FFT,float64,1024,1024,1024,1,8,NCCL,1,10963.334,25.7025,138.4155,38.0082,33.4789,25.7025
1,IFFT,float64,1024,1024,1024,1,8,NCCL,1,241.6515,25.572,28.4348,26.7322,0.8736,26.508
5,FFT,float64,1024,1024,1024,1,8,NCCL,1,11024.708,25.6657,138.7323,38.032,33.5768,26.3875
5,IFFT,float64,1024,1024,1024,1,8,NCCL,1,242.0073,25.7381,27.3624,26.5751,0.6709,25.7547
6,FFT,float64,1024,1024,1024,8,1,NCCL,1,10563.6372,23.6707,121.6163,34.2488,29.1333,23.94
6,IFFT,float64,1024,1024,1024,8,1,NCCL,1,260.1472,30.2014,32.1419,30.9542,0.6451,30.6315
5,FFT,float64,1024,1024,1024,8,1,NCCL,1,10535.9403,23.8085,123.5172,34.4778,29.6879,24.2128
5,IFFT,float64,1024,1024,1024,8,1,NCCL,1,260.5711,30.0622,31.8227,30.8454,0.7125,30.2322
4,FFT,float64,1024,1024,1024,8,1,NCCL,1,10581.5985,23.7567,122.2681,34.3363,29.3229,23.7905
4,IFFT,float64,1024,1024,1024,8,1,NCCL,1,259.6975,30.1016,31.7675,30.8272,0.5836,30.6692
3,FFT,float64,1024,1024,1024,8,1,NCCL,1,10693.9431,23.8642,121.8139,34.3458,29.1676,24.1678
3,IFFT,float64,1024,1024,1024,8,1,NCCL,1,259.7256,30.0421,31.7743,30.7806,0.624,30.2507
7,FFT,float64,1024,1024,1024,8,1,NCCL,1,10683.7545,23.8034,122.4747,34.2507,29.4159,23.8034
7,IFFT,float64,1024,1024,1024,8,1,NCCL,1,261.1732,30.1885,32.2835,30.9572,0.717,30.5561
2,FFT,float64,1024,1024,1024,8,1,NCCL,1,10560.3642,23.7701,152.4806,37.3653,38.3802,23.8937
2,IFFT,float64,1024,1024,1024,8,1,NCCL,1,260.6811,30.2081,31.7967,30.8389,0.6449,30.4143
0,FFT,float64,1024,1024,1024,8,1,NCCL,1,10554.2524,23.7782,122.545,34.3991,29.3888,24.4075
0,IFFT,float64,1024,1024,1024,8,1,NCCL,1,260.8311,29.9274,32.1273,30.8123,0.781,29.9274
1,FFT,float64,1024,1024,1024,8,1,NCCL,1,10678.5812,23.6401,124.8446,34.4432,30.1435,23.7904
1,IFFT,float64,1024,1024,1024,8,1,NCCL,1,260.9485,30.1521,32.0272,31.0232,0.6284,30.7514
7,FFT,float64,1024,1024,1024,4,2,NCCL,1,7301.6723,41.1868,177.8643,55.3217,40.8506,41.4683
7,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3607.6333,113.2341,118.0033,114.4629,1.7076,113.8823
5,FFT,float64,1024,1024,1024,4,2,NCCL,1,7256.1319,41.1104,180.217,55.6596,41.5288,41.6143
5,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3647.8975,113.3931,117.1963,114.2783,1.27,113.7862
0,FFT,float64,1024,1024,1024,4,2,NCCL,1,7081.7721,41.0628,180.3754,55.5186,41.6219,41.5651
0,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3831.6052,113.2837,118.0478,114.5058,1.6917,113.7909
2,FFT,float64,1024,1024,1024,4,2,NCCL,1,7229.4979,41.2574,176.7166,55.3507,40.4641,41.4861
2,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3735.8858,113.0983,116.76,114.1699,1.2054,113.8997
4,FFT,float64,1024,1024,1024,4,2,NCCL,1,7249.9644,34.1422,178.8427,49.2625,43.2033,35.2148
4,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3655.636,119.8582,124.1099,121.2264,1.2837,121.1792
3,FFT,float64,1024,1024,1024,4,2,NCCL,1,7341.9104,34.2238,177.9704,49.1423,42.9496,34.3852
3,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3743.547,120.1542,123.4547,121.1967,1.1385,121.2392
6,FFT,float64,1024,1024,1024,4,2,NCCL,1,7330.3881,34.1994,176.2493,48.7969,42.4861,34.2223
6,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3615.3527,120.2054,125.287,121.5578,1.7575,121.4302
1,FFT,float64,1024,1024,1024,4,2,NCCL,1,7042.6766,34.1094,179.2372,49.0341,43.4031,35.0318
1,IFFT,float64,1024,1024,1024,4,2,NCCL,1,3839.4004,119.9499,125.4126,121.6211,1.8328,121.1368
0,FFT,float32,1024,1024,1024,4,8,NCCL,4,10777.7682,272.8822,308.3892,303.4549,10.2321,306.5195
0,IFFT,float32,1024,1024,1024,4,8,NCCL,4,4128.1722,710.5379,714.6301,711.9963,1.3649,712.4964
1,FFT,float32,1024,1024,1024,4,8,NCCL,4,10747.8229,273.0338,308.3428,303.461,10.1806,306.515
1,IFFT,float32,1024,1024,1024,4,8,NCCL,4,4128.3125,710.5904,714.664,711.9938,1.396,712.5085
20,FFT,float32,1024,1024,1024,4,8,NCCL,4,10946.8382,258.9025,312.1173,301.4015,14.3234,304.7252
20,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3775.3973,710.1338,714.969,712.4007,1.3493,710.1338
21,FFT,float32,1024,1024,1024,4,8,NCCL,4,10908.4247,256.5189,312.0737,301.1576,15.0264,304.7313
21,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3775.4473,710.1261,714.8454,712.3773,1.3193,710.1261
10,FFT,float32,1024,1024,1024,4,8,NCCL,4,11185.5204,269.6259,311.735,302.2589,11.071,304.4528
10,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3741.3878,710.3778,715.3586,712.6557,1.3849,710.3778
11,FFT,float32,1024,1024,1024,4,8,NCCL,4,11125.1942,287.3336,311.7402,304.0635,5.9462,304.4843
11,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3741.7055,710.2645,715.3437,712.5922,1.4143,710.2645
30,FFT,float32,1024,1024,1024,4,8,NCCL,4,11118.4316,250.1205,308.1169,301.0276,16.9948,306.1512
30,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3807.4091,710.6666,714.7849,712.1699,1.4337,712.6265
31,FFT,float32,1024,1024,1024,4,8,NCCL,4,11166.7389,249.7791,308.126,300.9877,17.0955,306.1945
31,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3807.4961,710.6015,714.7839,712.1518,1.4291,712.5175
4,FFT,float32,1024,1024,1024,4,8,NCCL,4,10897.0633,143.459,296.5965,161.4321,45.1215,144.0624
4,IFFT,float32,1024,1024,1024,4,8,NCCL,4,4289.5592,868.6328,875.6848,872.194,2.1542,870.525
26,FFT,float32,1024,1024,1024,4,8,NCCL,4,11117.7901,140.7594,249.2443,154.5524,31.6096,143.6945
26,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3965.7158,871.8314,878.8833,874.6959,1.9857,873.9357
5,FFT,float32,1024,1024,1024,4,8,NCCL,4,10706.7529,143.4099,295.7065,161.3485,44.8468,144.067
5,IFFT,float32,1024,1024,1024,4,8,NCCL,4,4290.1624,868.5592,875.9363,872.1901,2.1079,870.5432
15,FFT,float32,1024,1024,1024,4,8,NCCL,4,11124.8984,141.0277,286.9362,158.6458,42.8004,143.8309
15,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3896.7995,871.6627,878.5138,874.2189,2.1787,872.5641
2,FFT,float32,1024,1024,1024,4,8,NCCL,4,10736.5611,121.8908,296.913,141.2614,51.8999,124.7288
2,IFFT,float32,1024,1024,1024,4,8,NCCL,4,4307.8195,892.2996,897.5234,894.6,1.6416,892.5169
14,FFT,float32,1024,1024,1024,4,8,NCCL,4,11190.9921,141.0897,286.7052,158.3956,42.8028,143.6262
14,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3898.216,871.7043,878.6356,874.5752,1.9842,873.7287
29,FFT,float32,1024,1024,1024,4,8,NCCL,4,11125.8944,122.5961,249.9461,136.5748,37.8083,122.5961
29,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3989.8612,893.7155,896.5405,894.7402,1.066,893.8916
27,FFT,float32,1024,1024,1024,4,8,NCCL,4,11208.5743,140.8636,249.5047,154.9295,31.5745,143.9124
27,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3964.3503,871.7112,878.7763,874.1484,2.1952,872.4307
8,FFT,float32,1024,1024,1024,4,8,NCCL,4,11168.0771,122.1842,269.8225,138.5363,43.7783,124.9501
8,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3919.6272,892.2871,897.2939,894.5992,1.6092,892.2871
12,FFT,float32,1024,1024,1024,4,8,NCCL,4,11103.3399,119.6086,299.9466,138.9008,53.7279,120.4384
12,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3925.5421,894.2542,899.5878,897.4458,1.6512,894.2542
13,FFT,float32,1024,1024,1024,4,8,NCCL,4,11102.05,120.1235,300.0992,139.2488,53.6687,120.8283
13,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3924.9947,893.7069,899.4188,896.9928,1.7573,893.7069
9,FFT,float32,1024,1024,1024,4,8,NCCL,4,11099.7495,121.8822,270.4533,138.3178,44.0596,124.4261
9,IFFT,float32,1024,1024,1024,4,8,NCCL,4,3921.1344,892.6062,897.6485,894.8637,1.6203,892.6062
