rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
5,IFFT,float32,1024,1024,1024,1,8,MPI,1,95.0321,24.3027,25.525,25.0442,0.3579,25.3003
3,FFT,float32,1024,1024,1024,1,8,MPI,1,11085.4865,20.1003,81.3144,28.2066,17.7374,22.9833
3,IFFT,float32,1024,1024,1024,1,8,MPI,1,95.0417,24.3103,25.4789,25.0458,0.3448,25.3153
0,FFT,float32,1024,1024,1024,1,8,MPI,1,11088.2964,19.6725,81.823,28.0472,17.9667,22.9939
0,IFFT,float32,1024,1024,1024,1,8,MPI,1,95.0835,24.7118,25.6268,25.2493,0.2935,25.2791
1,FFT,float32,1024,1024,1024,1,8,MPI,1,11081.9211,19.6775,82.4321,28.107,18.1492,22.9749
1,IFFT,float32,1024,1024,1024,1,8,MPI,1,95.0873,24.7062,25.619,25.2468,0.2984,25.2867
6,FFT,float32,1024,1024,1024,1,8,MPI,1,11110.8228,19.9454,80.68,28.0463,17.5803,22.9681
6,IFFT,float32,1024,1024,1024,1,8,MPI,1,95.0178,24.4646,25.5332,25.1348,0.3253,25.264
4,FFT,float32,1024,1024,1024,1,8,MPI,1,11228.3825,20.0948,81.5392,28.2378,17.8015,22.9944
4,IFFT,float32,1024,1024,1024,1,8,MPI,1,95.0183,24.2939,25.4466,25.0336,0.346,25.2747
6,FFT,float32,1024,1024,1024,8,1,NCCL,1,9775.4389,13.9346,81.0935,21.1051,19.9977,14.1853
6,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.393,15.1436,16.2327,15.9733,0.3319,15.1436
4,FFT,float32,1024,1024,1024,8,1,NCCL,1,9777.9879,13.9184,80.1028,20.9252,19.7269,14.1627
4,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.6206,15.1365,16.4023,16.0594,0.3922,15.1365
7,FFT,float32,1024,1024,1024,8,1,NCCL,1,9753.8843,14.0407,79.6287,20.9147,19.5728,14.0407
7,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.5254,15.203,16.3696,16.0293,0.3237,15.203
5,FFT,float32,1024,1024,1024,8,1,NCCL,1,9783.8444,14.1001,80.7158,21.0699,19.8829,14.1001
5,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.5251,15.1643,16.3618,15.9627,0.3591,15.1643
2,FFT,float32,1024,1024,1024,8,1,NCCL,1,9781.9299,13.9388,81.0486,21.1223,19.9775,13.9388
2,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.1743,15.088,16.1783,15.9138,0.3157,15.088
3,FFT,float32,1024,1024,1024,8,1,NCCL,1,9898.9215,14.0863,80.4501,20.9677,19.8285,14.1102
3,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.6897,15.1613,16.4016,16.0363,0.3451,15.1613
1,FFT,float32,1024,1024,1024,8,1,NCCL,1,9749.7131,13.9127,81.7773,21.164,20.2057,14.1247
1,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.2611,15.241,16.3469,15.964,0.3343,15.241
0,FFT,float32,1024,1024,1024,8,1,NCCL,1,9898.8512,13.9395,80.1559,20.9955,19.7215,14.1484
0,IFFT,float32,1024,1024,1024,8,1,NCCL,1,94.1129,15.121,16.3246,15.9535,0.3461,15.121
0,FFT,float32,1024,1024,1024,8,1,MPI,1,11204.7676,19.895,82.0483,28.7885,17.7915,23.7719
0,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.0709,22.1482,25.095,23.7701,0.9,25.0879
5,FFT,float32,1024,1024,1024,8,1,MPI,1,11221.8231,19.891,80.3017,28.5949,17.2754,23.8025
5,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.1825,22.1637,25.0908,23.8153,0.8792,25.0416
3,FFT,float32,1024,1024,1024,8,1,MPI,1,11088.1136,19.8924,79.817,28.5609,17.1239,23.7397
3,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.1638,22.1574,25.1563,23.7801,0.9017,25.1501
4,FFT,float32,1024,1024,1024,8,1,MPI,1,11150.1763,19.88,79.8464,28.547,17.1401,23.8005
4,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.1244,22.1659,25.1022,23.8151,0.8834,25.0558
1,FFT,float32,1024,1024,1024,8,1,MPI,1,11087.3729,19.9261,80.2604,28.6059,17.2568,23.7668
1,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.1666,22.1283,25.1017,23.7739,0.9064,25.0931
7,FFT,float32,1024,1024,1024,8,1,MPI,1,11279.0019,19.9198,79.4479,28.5187,17.0162,23.7699
7,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.1914,22.1232,25.0838,23.7998,0.8772,24.9985
6,FFT,float32,1024,1024,1024,8,1,MPI,1,11094.8914,19.8971,79.102,28.4738,16.9168,23.8397
6,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.128,22.1506,25.0788,23.8176,0.8775,25.0357
2,FFT,float32,1024,1024,1024,8,1,MPI,1,11100.1447,19.9119,80.9374,28.6695,17.4627,23.8036
2,IFFT,float32,1024,1024,1024,8,1,MPI,1,97.1332,22.1424,25.0892,23.776,0.8912,25.0892
7,FFT,float32,1024,1024,1024,4,2,NCCL,1,8276.5456,21.1317,82.2044,27.817,18.133,21.3372
7,IFFT,float32,1024,1024,1024,4,2,NCCL,1,91.4417,22.0695,24.5006,23.2323,1.0796,22.0695
5,FFT,float32,1024,1024,1024,4,2,NCCL,1,8213.6576,21.0904,83.8807,27.8814,18.6699,21.3173
5,IFFT,float32,1024,1024,1024,4,2,NCCL,1,90.7683,22.1359,24.598,23.3444,1.0672,22.1387
4,FFT,float32,1024,1024,1024,4,2,NCCL,1,8216.7549,20.8055,83.8477,27.502,18.7857,20.8247
4,IFFT,float32,1024,1024,1024,4,2,NCCL,1,91.1142,22.4704,25.0133,23.7514,1.0672,22.4704
2,FFT,float32,1024,1024,1024,4,2,NCCL,1,8202.2336,20.8584,83.0171,27.5427,18.5,21.027
2,IFFT,float32,1024,1024,1024,4,2,NCCL,1,103.6702,22.4219,24.9622,23.5469,0.9368,22.4554
0,FFT,float32,1024,1024,1024,4,2,NCCL,1,8215.509,20.7941,83.6784,27.742,18.6599,20.884
0,IFFT,float32,1024,1024,1024,4,2,NCCL,1,92.89,22.432,24.3393,23.4117,0.7249,22.432
6,FFT,float32,1024,1024,1024,4,2,NCCL,1,8233.2054,20.7771,83.0738,27.5503,18.5126,20.8925
6,IFFT,float32,1024,1024,1024,4,2,NCCL,1,91.6919,22.4008,24.8416,23.616,1.0486,22.4008
1,FFT,float32,1024,1024,1024,4,2,NCCL,1,8299.9949,21.145,83.6323,28.1556,18.506,21.353
1,IFFT,float32,1024,1024,1024,4,2,NCCL,1,92.6833,22.095,23.7642,22.9579,0.6784,22.095
3,FFT,float32,1024,1024,1024,4,2,NCCL,1,8203.077,21.2927,82.9108,27.8914,18.3475,21.3742
3,IFFT,float32,1024,1024,1024,4,2,NCCL,1,103.3639,22.0591,24.3901,23.1484,0.9479,22.1405
2,FFT,float32,1024,1024,1024,4,2,MPI,1,9045.746,20.6805,80.2964,26.8898,17.8049,20.7315
2,IFFT,float32,1024,1024,1024,4,2,MPI,1,444.0523,21.584,23.0095,22.1439,0.4683,21.9603
