rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
5,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.0008125305175781
0,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007362365722656
1,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.000819444656372
4,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.000946044921875
3,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.000699758529663
6,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.0012152194976806
2,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007638931274414
7,FFT,float32,16,16,16,8,2,MPI4JAX,2,0.0013508796691894
1,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0010147094726562
4,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.000734806060791
6,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.000819444656372
0,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.000779390335083
2,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007696151733398
5,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0010795593261718
7,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0008065700531005
3,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0008955001831054
15,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0006880760192871
11,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007176399230957
8,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007593631744384
13,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007483959197998
10,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0006945133209228
9,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0007998943328857
14,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0005838871002197
12,IFFT,float32,16,16,16,8,2,MPI4JAX,2,0.0006768703460693
11,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0011069774627685
13,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007095336914062
15,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0008106231689453
6,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0009515285491943
8,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0009994506835937
9,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0009458065032958
14,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007290840148925
12,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0006806850433349
10,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0010898113250732
7,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0009434223175048
2,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0008106231689453
3,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007247924804687
5,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0009469985961914
1,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007636547088623
4,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.0008370876312255
0,FFT,float32,32,32,32,4,4,MPI4JAX,2,0.000870943069458
12,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007572174072265
7,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007836818695068
15,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0008366107940673
9,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0006787776947021
3,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007288455963134
11,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0009055137634277
8,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007104873657226
10,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007381439208984
13,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.000638723373413
14,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0008041858673095
5,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007538795471191
2,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0008571147918701
4,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007638931274414
0,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0006299018859863
6,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0007686614990234
1,IFFT,float32,32,32,32,4,4,MPI4JAX,2,0.0006921291351318
12,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008692741394042
10,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008425712585449
7,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.000981330871582
15,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009784698486328
9,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009281635284423
8,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009469985961914
11,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008034706115722
14,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009911060333251
4,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009067058563232
0,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008041858673095
5,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0007362365722656
13,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0010004043579101
6,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008940696716308
1,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008041858673095
3,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0007221698760986
2,FFT,float32,32,32,32,2,8,MPI4JAX,2,0.0007975101470947
0,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0006659030914306
3,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009043216705322
1,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0006628036499023
4,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0010759830474853
2,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008630752563476
7,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0007004737854003
6,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0014233589172363
5,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0012750625610351
12,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0010416507720947
13,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0012304782867431
15,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008397102355957
9,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0008857250213623
14,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0013589859008789
11,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009796619415283
8,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0007784366607666
10,IFFT,float32,32,32,32,2,8,MPI4JAX,2,0.0009305477142333
15,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0008604526519775
11,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007810592651367
10,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0008490085601806
3,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0009758472442626
2,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0010743141174316
13,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0008096694946289
12,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007219314575195
9,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0008227825164794
14,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007545948028564
6,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0011181831359863
8,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007057189941406
1,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0010695457458496
0,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.001143455505371
7,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0010468959808349
5,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0010676383972167
4,FFT,float32,32,32,32,8,2,MPI4JAX,2,0.0009338855743408
4,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0011301040649414
3,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0006265640258789
7,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0006923675537109
13,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0006625652313232
5,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007901191711425
8,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0006120204925537
2,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.000953197479248
0,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0009870529174804
12,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0009505748748779
9,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007746219635009
1,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0006687641143798
14,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0009753704071044
6,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.001025915145874
10,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007646083831787
15,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0007147789001464
11,IFFT,float32,32,32,32,8,2,MPI4JAX,2,0.0006470680236816
0,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010621547698974
10,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0008487701416015
2,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010201930999755
13,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0008890628814697
12,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0008571147918701
5,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010125637054443
15,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0013148784637451
14,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010445117950439
9,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.001056432723999
7,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0012223720550537
8,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010552406311035
1,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009615421295166
11,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009312629699707
3,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010697841644287
4,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.001213788986206
6,FFT,float32,64,64,64,4,4,MPI4JAX,2,0.0012211799621582
5,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.000828742980957
13,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009591579437255
14,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0008645057678222
10,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010426044464111
8,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010523796081542
11,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009999275207519
12,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0011253356933593
15,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010106563568115
9,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009138584136962
2,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009562969207763
4,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0010972023010253
7,IFFT,float32,64,64,64,4,4,MPI4JAX,2,0.0009040832519531
