26,FFT,float32,1024,1024,1024,8,8,NCCL,8,10363.9257,74.5699,146.2570,82.5086,21.2627,75.2119
26,IFFT,float32,1024,1024,1024,8,8,NCCL,8,166.2222,72.5714,75.5527,74.4557,0.8522,74.8499
29,FFT,float32,1024,1024,1024,8,8,NCCL,8,10362.6226,74.1565,145.1135,81.9508,21.0610,74.6611
29,IFFT,float32,1024,1024,1024,8,8,NCCL,8,167.3254,73.2080,76.0168,74.8586,0.7369,74.4458
30,FFT,float32,1024,1024,1024,8,8,NCCL,8,10362.1279,74.3168,145.3956,82.0184,21.1307,75.3735
30,IFFT,float32,1024,1024,1024,8,8,NCCL,8,166.8405,73.5525,75.8145,74.8307,0.6663,74.5448
24,FFT,float32,1024,1024,1024,8,8,NCCL,8,10363.9833,74.5133,145.3315,82.2078,21.0484,76.3631
24,IFFT,float32,1024,1024,1024,8,8,NCCL,8,168.1456,73.5840,75.2828,74.6720,0.4660,74.9702
27,FFT,float32,1024,1024,1024,8,8,NCCL,8,10360.5872,74.5350,145.6435,82.3655,21.1005,75.2459
27,IFFT,float32,1024,1024,1024,8,8,NCCL,8,168.1994,73.4303,75.6022,74.5408,0.7289,74.8843
25,FFT,float32,1024,1024,1024,8,8,NCCL,8,10362.8341,74.3304,146.8054,82.3455,21.4962,76.2452
25,IFFT,float32,1024,1024,1024,8,8,NCCL,8,168.0009,73.0321,75.5110,74.6859,0.6449,75.1730
28,FFT,float32,1024,1024,1024,8,8,NCCL,8,10361.2011,74.2471,145.9429,82.0577,21.3009,74.6433
28,IFFT,float32,1024,1024,1024,8,8,NCCL,8,167.7885,73.1998,76.0087,74.8349,0.7085,74.4503
31,FFT,float32,1024,1024,1024,8,8,NCCL,8,10360.6458,74.2687,146.0357,82.0561,21.3309,75.4367
31,IFFT,float32,1024,1024,1024,8,8,NCCL,8,167.1970,73.9651,75.7351,74.8640,0.5699,74.6092
2,FFT,float32,1024,1024,1024,8,8,NCCL,8,10322.7049,74.3816,133.7657,81.1696,17.5431,75.8979
2,IFFT,float32,1024,1024,1024,8,8,NCCL,8,206.4603,74.0508,75.1560,74.5983,0.3287,74.7074
12,FFT,float32,1024,1024,1024,8,8,NCCL,8,10346.8203,74.1888,137.2167,81.1183,18.7036,74.7622
12,IFFT,float32,1024,1024,1024,8,8,NCCL,8,185.5158,73.5827,75.9971,74.8957,0.7175,74.2541
1,FFT,float32,1024,1024,1024,8,8,NCCL,8,10321.3099,74.2749,134.4201,80.7736,17.8843,74.9046
1,IFFT,float32,1024,1024,1024,8,8,NCCL,8,207.3650,74.0054,75.8831,75.0871,0.5167,75.0877
5,FFT,float32,1024,1024,1024,8,8,NCCL,8,10322.7816,74.2674,134.8353,80.8532,17.9959,74.7468
5,IFFT,float32,1024,1024,1024,8,8,NCCL,8,207.8083,74.0743,76.2036,75.0768,0.5456,75.2388
39,FFT,float32,1024,1024,1024,8,8,NCCL,8,10321.8603,73.9935,143.7336,81.7785,20.6582,74.5012
39,IFFT,float32,1024,1024,1024,8,8,NCCL,8,209.2343,74.2957,76.4610,75.1519,0.6008,75.0178
34,FFT,float32,1024,1024,1024,8,8,NCCL,8,10321.8500,73.9581,143.5844,81.6474,20.6499,75.0365
34,IFFT,float32,1024,1024,1024,8,8,NCCL,8,208.4543,74.2951,77.1700,75.2469,0.8911,74.7311
62,FFT,float32,1024,1024,1024,8,8,NCCL,8,10321.1339,74.7694,160.2903,83.7107,25.5291,75.5574
62,IFFT,float32,1024,1024,1024,8,8,NCCL,8,214.0171,72.9466,75.3996,74.6287,0.6652,75.0752
13,FFT,float32,1024,1024,1024,8,8,NCCL,8,10344.9553,73.9219,137.8280,81.0760,18.9216,74.8642
13,IFFT,float32,1024,1024,1024,8,8,NCCL,8,185.2919,73.5666,75.8536,74.9803,0.7394,74.2592
3,FFT,float32,1024,1024,1024,8,8,NCCL,8,10322.6620,74.2994,133.6196,80.8876,17.5875,75.6696
